Game Number,Day,Play,Visitor Team,Visitor Score,Home Team,Home Score,Overtime,ShootOut,Farm Play,Farm Visitor Team,Farm Visitor Score,Farm Home Team,Farm Home Score,Farm Overtime,Farm ShootOut
1220,192,True,Stars,6,Wild,5,False,False,True,Texas,9,Houston,2,False,False
1221,192,True,Flames,4,Canucks,5,True,True,True,Quad City,0,Manitoba,5,False,False
1222,192,True,Coyotes,4,Sharks,2,False,False,True,San Ant.,2,Worcester,3,False,False
1223,193,True,Rangers,2,Flyers,5,False,False,True,Hartford,6,Philly,2,False,False
1224,193,True,Bruins,3,Capitals,5,False,False,True,Providence,2,Hershey,4,False,False
1225,193,True,Red Wings,5,Blackhawks,4,True,True,True,GrandRapid,3,Rockford,5,False,False
1226,193,True,Kings,3,Avalanche,2,False,False,True,Manchester,7,Lake Erie,3,False,False
1227,193,True,Sabres,3,Devils,0,False,False,True,Portland,8,Lowell,2,False,False
1228,193,True,Penguins,4,Islanders,2,False,False,True,WB/Scrant.,9,Bridgeport,2,False,False
1229,193,True,Lightning,4,Panthers,3,True,True,True,Norfolk,4,Rochester,6,False,False
1230,193,True,Oilers,3,Ducks,4,False,False,True,Springfield,1,Iowa,8,False,False
