"Name","Number","Team","Country","Age","Weight","Height","Position","Contract","Rookie","Protected","Available for Trade","No Apply Rerate","No Trade","Salary","Injury","Number Of Injury","Condition","Suspension","Status","CK","FG","DI","SK","ST","DU","PH","FO","PA","SC","DF","EX","LD","MO","PO","OV","Pro GP","Pro Shots","Pro G","Pro A","Pro Point","Pro PlusMinus","Pro Pim","Pro Shots Block","Pro Hits","Pro Hit Took","Pro PP","Pro SH","Pro GW","Pro GT","Pro Face Off Won","Pro Face Off Total","Pro Penalty Shots Score","Pro Penalty ShotsTotal","Pro Empty Net Goal","Pro Minutes Played","Pro Hat Trick","Farm GP","Farm Shots","Farm G","Farm A","Farm Point","Farm PlusMinus","Farm Pim","Farm Shots Block","Farm Hits"," Farm Hit Took","Farm PP","Farm SH","Farm GW","Farm GT","Farm Face Off Won","Farm Face Off Total","Farm Penalty Shots Score","Farm Penalty ShotsTotal","Farm Empty Net Goal","Farm Minutes Played","Farm Hat Trick","Game in Row with a Goal","Game in Row with a Point","Game in Row without a Goal","Game in Row without a Point"
"Aaron Ward",73,"Sharks","CAN",36,209,74,4,2,"False","False","False","False","False",3250000,,0,100,0,2,93,40,75,69,79,71,62,40,65,63,83,82,77,41,40,70,30,22,3,8,11,-7,51,29,47,17,2,0,0,1,0,1,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
"Casey Borer",74,"Ducks","USA",23,205,74,4,2,"True","False","False","False","False",600000,,0,100,0,0,70,40,50,61,77,70,60,40,58,59,55,60,58,58,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,3,7,10,12,24,11,47,7,0,0,0,0,0,0,0,0,0,189,0,0,0,8,6
"Mark Recchi",75,"Panthers","CAN",41,195,70,3,2,"False","False","False","False","False",3250000,,0,100,0,2,76,40,84,84,72,86,82,43,81,77,62,96,94,71,40,75,36,75,5,15,20,5,23,2,28,46,1,0,0,0,30,100,1,3,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
"Paul Martin",76,"Red Wings","USA",28,195,73,4,4,"False","False","False","False","False",4850000,,0,100,0,2,57,40,84,78,72,91,79,40,80,70,88,70,67,47,25,72,34,52,6,21,27,-2,26,44,18,38,2,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Cal Clutterbuck",77,"Maple Leafs","CAN",21,213,71,3,2,"True","False","False","False","False",550000,,0,100,0,2,99,61,64,73,81,81,62,41,63,65,66,56,55,71,75,64,19,20,3,1,4,6,39,0,23,16,0,0,1,1,7,16,0,0,0,233,0,16,85,7,18,25,12,28,3,45,24,3,0,0,1,17,29,0,1,0,324,0,0,0,5,5
"Ryan Stone",78,"Ducks","CAN",25,207,74,1,2,"True","False","False","False","False",550000,,0,100,0,0,99,56,64,70,78,75,60,47,58,59,52,65,60,70,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,134,15,27,42,15,43,3,111,92,7,0,2,0,503,929,0,0,0,647,0,0,0,6,6
"Stéphane Veilleux",79,"Stars","CAN",27,190,72,2,2,"False","False","False","False","False",750000,,0,100,0,2,74,48,79,76,70,84,64,42,65,65,76,70,64,43,75,66,34,28,5,4,9,1,23,4,22,18,0,0,0,0,6,19,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"Fernando Pisani",80,"Blue Jackets","CAN",33,205,73,3,2,"False","False","False","False","False",2750000,,1,100,0,2,76,40,82,75,77,79,68,52,68,67,74,71,66,65,1,67,35,69,3,9,12,2,22,7,29,48,0,0,0,1,14,30,1,1,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
"Vyacheslav Kozlov",81,"Hurricanes","RUS",36,190,70,2,1,"False","False","False","False","True",3750000,,0,100,0,2,55,40,78,89,70,87,87,43,86,79,58,94,88,71,35,75,34,80,10,20,30,7,8,1,22,32,3,0,3,0,19,59,0,4,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
"David Booth",82,"Panthers","USA",25,190,73,2,1,"False","False","False","False","False",500000,,0,100,0,2,76,40,79,87,70,81,85,41,81,84,66,64,61,74,30,72,36,112,16,20,36,-2,38,5,58,62,6,0,5,1,21,47,1,2,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"Triston Grant",83,"Sharks","CAN",26,190,74,2,3,"False","False","False","False","False",500000,,0,100,0,0,61,76,39,57,70,63,53,40,54,52,54,67,65,45,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,3,5,2,2,0,14,2,1,0,0,0,2,7,0,0,0,51,0,0,4,2,0
"Cody Bass",84,"Bruins","CAN",22,211,72,1,2,"True","False","False","False","False",600000,,1,100,0,0,91,58,53,65,80,64,60,57,58,59,51,62,57,31,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,3,1,4,-1,2,4,21,30,0,0,0,0,53,95,0,1,0,132,0,0,0,6,4
"Jake Dowell",85,"Bruins","USA",24,197,72,1,2,"True","False","False","False","False",525000,,0,100,0,0,90,47,44,73,73,81,60,58,58,59,67,63,59,50,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,197,23,15,38,3,63,22,106,120,10,0,2,0,420,747,0,1,0,488,1,2,2,0,0
"Daniel Cleary",86,"Oilers","CAN",31,210,72,2,3,"False","False","False","False","False",2500000,,0,100,0,2,79,40,77,77,80,84,74,74,74,70,76,62,67,77,1,69,34,52,5,6,11,-7,31,8,76,30,2,0,3,0,39,63,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"Richard Park",87,"Sharks","KOR",32,190,71,3,3,"False","False","False","False","False",1250000,,0,100,0,2,55,40,80,91,70,85,69,75,70,69,77,87,69,77,1,70,35,34,1,2,3,-5,5,3,1,28,0,0,0,0,12,22,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0
"Wayne Primeau",88,"Thrashers","CAN",32,225,76,1,1,"False","False","False","False","False",600000,,0,100,0,2,58,42,72,70,87,73,63,80,65,60,72,81,68,70,10,64,33,17,2,2,4,-8,0,3,0,22,0,0,0,1,147,260,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
"Adam Mair",89,"Sabres","CAN",30,208,73,1,1,"False","False","False","False","False",750000,,0,99,0,0,79,67,58,68,79,71,62,68,64,64,60,76,65,71,45,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,145,17,32,49,22,58,7,102,87,6,0,2,0,625,1016,0,1,0,656,0,3,3,0,0
"Anton Volchenkov",90,"Sabres","RUS",27,226,73,4,2,"False","False","False","False","False",3300000,,1,100,0,2,95,41,84,75,88,79,60,40,65,61,84,73,61,75,50,71,30,30,4,7,11,4,86,34,62,17,3,0,3,1,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
"Derek Meech",91,"Oilers","CAN",25,197,71,4,1,"False","False","False","False","False",500000,,0,100,0,0,66,40,78,78,73,75,63,40,66,63,64,68,62,67,50,64,1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,29,47,4,20,24,7,4,29,13,26,4,0,1,0,1,1,0,0,0,539,0,0,0,17,2
"Jeff Giuliano",92,"Panthers","USA",30,205,69,3,1,"False","False","False","False","False",500000,,0,100,0,2,76,50,79,59,77,70,57,60,59,45,75,66,61,59,20,58,5,0,0,0,0,0,4,0,4,1,0,0,0,0,0,1,0,0,0,44,0,29,152,18,25,43,11,17,33,44,69,7,0,3,0,23,38,0,1,0,514,1,0,0,5,5
"Dainius Zubrus",93,"Senators","LTU",31,225,77,1,3,"False","False","False","False","False",2500000,,0,100,0,2,74,42,72,73,87,83,72,81,72,69,62,73,64,54,20,67,35,41,1,7,8,4,21,5,16,32,0,0,0,0,128,236,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
"Chris Drury",94,"Flames","USA",33,190,70,1,4,"False","False","False","False","True",7000000,,0,100,0,2,56,40,86,88,70,91,79,85,78,74,77,81,91,52,45,74,34,125,14,17,31,10,0,9,1,100,5,0,2,0,511,932,3,5,0,734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"Andrew Peters",95,"Rangers","CAN",29,247,76,2,2,"False","False","False","False","False",500000,,1,100,0,0,53,99,34,64,98,61,60,40,61,59,51,67,73,53,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,139,17,7,24,5,48,13,51,55,4,0,1,0,35,70,2,2,0,410,1,0,0,9,1
"Daniel Brière",96,"Kings","CAN",32,179,70,1,1,"False","False","False","False","False",5500000,,0,98,0,2,55,40,71,94,59,75,82,80,80,80,57,83,89,60,50,73,37,105,11,26,37,6,8,5,32,68,1,0,0,1,149,296,1,3,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Derek Roy",97,"Sabres","CAN",26,188,69,1,3,"False","False","False","False","False",4500000,,0,98,0,2,56,40,85,93,68,95,80,83,83,78,74,70,86,83,15,75,33,109,16,21,37,14,18,5,39,90,6,0,7,1,481,924,2,4,0,703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"Dave Scatchard",98,"Hurricanes","CAN",33,210,75,3,2,"False","False","False","False","False",550000,,0,100,0,2,77,55,65,72,82,84,66,84,62,63,73,72,77,45,50,67,7,8,0,1,1,-5,7,1,13,5,0,0,0,0,2,2,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
"Marian Gaborik",99,"Sabres","SVK",27,199,73,3,2,"False","False","False","False","False",7000000,,0,100,0,2,64,41,85,99,74,86,92,41,87,94,65,78,77,83,50,78,33,115,10,23,33,6,8,4,21,37,5,0,0,2,15,36,2,5,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"Henrik Tallinder",100,"Sabres","SWE",30,214,75,4,1,"False","False","False","False","False",1500000,,0,100,0,2,60,40,78,68,82,78,60,40,66,60,79,69,64,83,30,66,33,31,4,7,11,12,24,16,18,23,0,0,1,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"Dan Paille",101,"Penguins","CAN",25,197,72,2,2,"False","False","False","False","False",1050000,,0,100,0,2,73,40,79,73,73,78,66,42,67,66,67,71,60,66,80,65,19,9,2,1,3,-2,12,1,17,14,0,0,0,0,7,17,0,0,0,172,0,13,63,15,10,25,12,4,6,8,30,7,1,2,0,44,84,0,0,0,267,2,0,0,9,9
"Sidney Crosby",102,"Sabres","CAN",21,200,71,1,3,"False","False","False","False","False",8700000,,0,100,0,2,71,44,74,98,75,92,99,83,99,89,64,65,99,79,40,82,33,105,16,22,38,6,45,1,47,60,6,0,1,1,387,709,0,5,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
"Jochen Hecht",103,"Blue Jackets","DEU",32,191,73,1,1,"False","False","False","False","False",2500000,,0,100,0,2,54,42,80,80,70,85,70,63,70,70,78,94,76,65,50,68,35,67,7,12,19,4,4,6,15,70,1,0,4,0,360,776,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
"Marc-Andre Bergeron",104,"Blues","CAN",29,198,69,4,3,"False","False","False","False","False",1800000,,0,100,0,2,54,40,81,75,74,77,82,40,79,75,64,72,68,37,35,68,33,43,5,14,19,-10,12,25,20,29,3,0,1,1,0,0,0,0,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"Daniel Carcillo",105,"Blackhawks","CAN",24,205,72,2,2,"False","False","False","False","False",800000,,0,100,0,0,90,99,37,71,77,77,60,41,63,61,59,64,69,49,45,63,14,8,1,2,3,-1,19,0,7,4,1,0,1,0,3,7,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jay McKee",106,"Oilers","CAN",32,203,76,4,2,"False","False","False","False","False",4000000,,0,100,0,2,70,46,76,67,76,78,60,40,64,60,84,76,68,75,30,67,34,20,0,9,9,-7,38,38,33,17,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,0
"Mike Weber",107,"Sabres","CAN",22,199,74,4,1,"False","False","False","False","False",700000,,0,100,0,0,75,53,52,64,74,74,64,40,60,58,62,61,57,69,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,100,11,21,32,23,51,29,108,20,7,0,1,1,2,2,0,0,0,692,0,0,1,2,0
"Chris Pronger",108,"Sabres","CAN",35,214,78,4,1,"False","False","False","False","True",7800000,,0,100,0,2,77,46,72,80,82,99,85,40,88,74,90,89,95,83,25,79,33,67,7,18,25,0,14,49,24,40,5,0,0,0,0,0,1,2,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"Mike Mottau",109,"Sabres","USA",31,190,72,4,2,"False","False","False","False","False",500000,,0,100,0,0,56,44,80,67,70,78,61,40,67,60,75,74,77,70,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,121,17,28,45,21,0,57,4,35,11,0,1,0,0,1,0,0,0,721,1,0,3,2,0
"Cody McLeod",110,"Sabres","CAN",25,210,74,2,3,"False","False","False","False","False",850000,,0,100,0,2,94,88,43,71,80,75,66,40,64,68,63,66,69,80,65,65,33,16,2,0,2,-4,32,0,33,6,0,0,0,0,6,17,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"Steve Sullivan",111,"Stars","CAN",35,173,69,2,2,"False","False","False","False","False",3200000,,0,99,0,2,54,40,74,90,53,87,80,41,81,74,60,77,83,51,35,70,34,81,11,17,28,-7,25,5,42,41,3,0,1,2,16,54,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Drew Stafford",112,"Sabres","USA",24,202,74,3,3,"False","False","False","False","False",2100000,,0,100,0,2,70,44,82,79,76,83,74,42,74,72,60,65,62,85,1,67,33,57,7,17,24,14,5,1,6,42,0,0,3,0,5,24,0,2,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"Mark Mancari",113,"Sabres","CAN",24,225,76,3,1,"False","False","False","False","False",675000,,0,100,0,0,78,42,80,69,87,75,65,40,66,65,53,44,44,70,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,129,11,34,45,21,4,2,24,42,4,0,4,0,33,66,0,0,0,469,0,0,3,1,0
"Tyler Kennedy",114,"Penguins","CAN",22,183,71,3,2,"False","False","False","False","False",800000,,0,100,0,2,59,48,75,80,63,80,73,66,73,70,64,62,58,71,55,66,34,42,7,4,11,-1,16,0,6,20,0,0,0,1,7,16,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Clarke MacArthur",115,"Sabres","CAN",24,191,71,2,1,"False","False","False","False","False",1200000,,1,100,0,0,73,40,68,77,70,80,69,48,69,70,62,69,66,52,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76,9,10,19,14,2,7,11,47,2,0,1,2,103,190,0,1,0,337,0,0,4,2,0
"Antti Pihlstrom",116,"Sabres","FIN",25,190,71,3,1,"True","False","False","False","False",750000,,0,100,0,0,88,40,81,71,70,75,62,40,63,62,63,60,56,69,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,141,28,29,57,10,29,7,70,59,15,0,4,1,15,40,0,0,0,528,2,3,4,0,0
"Jason Pominville",117,"Sabres","CAN",27,186,72,3,2,"False","False","False","False","False",3000000,,0,99,0,2,56,40,85,90,66,92,84,43,84,74,75,71,75,83,55,74,33,99,13,17,30,11,6,10,18,50,3,0,0,1,21,63,2,3,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Paul Gaustad",118,"Sabres","USA",27,225,77,1,1,"False","False","False","False","False",800000,,0,100,0,2,92,63,53,73,87,79,71,85,71,69,70,68,66,87,45,69,33,56,9,14,23,13,84,2,74,61,1,0,0,0,272,506,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
"Thomas Vanek",119,"Sabres","AUT",25,208,74,2,1,"False","False","False","False","False",4000000,,0,99,0,2,55,40,77,85,79,85,85,40,79,90,62,69,72,83,1,73,33,104,13,22,35,14,22,2,24,37,5,0,0,0,13,47,0,2,1,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"Pascal Pelletier",120,"Sabres","CAN",26,190,72,2,1,"False","False","False","False","False",550000,,0,100,0,0,61,40,87,72,70,75,62,41,60,64,52,66,59,70,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,244,27,26,53,30,14,5,17,94,0,0,2,3,20,44,0,0,0,525,1,3,3,0,0
"Chris Minard",121,"Blue Jackets","CAN",28,190,73,3,1,"False","False","False","False","False",550000,,0,100,0,2,82,40,75,68,70,73,63,40,64,62,54,68,62,61,35,61,16,10,1,2,3,-7,10,2,26,6,0,0,0,0,8,17,0,0,0,178,0,18,101,14,18,32,11,18,7,46,26,6,0,1,0,5,12,1,1,0,241,1,0,0,14,6
"Mathieu Roy",122,"Blues","CAN",26,210,74,4,3,"False","False","False","False","False",500000,,0,99,0,2,75,50,52,63,73,63,40,60,57,60,61,57,60,49,50,57,3,0,0,0,0,-3,2,1,2,1,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Chris Thorburn",123,"Sabres","CAN",26,225,75,1,2,"False","False","False","False","False",850000,,0,98,0,0,81,95,53,69,87,73,60,42,62,62,59,67,71,70,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,132,17,33,50,11,52,8,110,82,8,0,2,0,386,778,0,0,0,655,1,0,14,3,0
"Michael Ryan",125,"Maple Leafs","USA",29,188,73,1,2,"False","False","False","False","False",500000,,1,100,0,0,56,40,77,67,68,71,62,44,62,62,57,64,62,20,50,59,6,2,1,0,1,-1,0,2,0,5,0,0,1,0,24,52,0,0,0,64,0,9,44,7,6,13,-1,6,5,10,31,5,0,1,0,85,200,0,0,0,146,0,0,0,0,0
"Michael Ryder",126,"Flames","CAN",29,186,72,3,1,"False","False","False","False","False",2500000,,0,100,0,2,79,40,77,83,66,78,77,41,77,77,65,72,65,52,50,70,34,82,8,15,23,2,40,4,77,36,1,0,0,0,20,59,1,3,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"Jeff Halpern",127,"Senators","USA",33,203,72,1,2,"False","False","False","False","False",4500000,,0,100,0,2,56,41,77,82,76,85,64,85,66,65,78,75,77,60,25,68,34,26,3,4,7,2,0,3,1,55,0,0,1,0,264,429,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Christoph Schubert",128,"Flames","DEU",27,230,75,4,5,"False","False","False","False","False",2000000,,0,100,0,2,91,41,74,73,90,81,60,40,61,61,72,80,61,31,35,68,30,14,1,3,4,-5,80,21,61,10,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"Matt Carle",129,"Lightning","USA",25,205,72,4,3,"False","False","False","False","False",2300000,,0,100,0,2,56,40,88,71,77,84,72,40,74,67,72,65,65,42,60,67,33,48,7,13,20,-2,2,23,12,20,4,0,1,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"Jason Chimera",130,"Flames","CAN",30,216,74,2,3,"False","False","False","False","False",1400000,,0,100,0,2,75,47,72,75,83,79,69,44,70,67,72,73,68,52,70,68,34,67,6,11,17,-7,24,6,21,40,0,0,0,2,11,26,1,1,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Jason Spezza",131,"Avalanche","CAN",26,215,75,1,3,"False","False","False","False","False",8250000,,0,100,0,2,53,43,70,85,82,92,82,85,81,82,60,77,78,48,1,73,36,126,17,13,30,-3,18,2,17,81,5,0,1,2,421,781,1,3,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"Sean O'Donnell",132,"Kings","CAN",37,230,74,4,2,"False","False","False","False","False",4000000,,0,100,0,2,68,58,77,70,90,85,55,40,63,58,81,87,72,60,90,70,37,24,1,5,6,-1,45,37,37,22,1,0,0,0,0,0,0,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4
"Eric Belanger",133,"Blues","CAN",32,187,71,1,4,"False","False","False","False","False",2400000,,0,100,0,2,57,40,83,82,67,84,69,83,71,67,76,77,66,45,20,68,33,50,5,6,11,-11,0,7,1,78,1,0,0,0,303,574,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
"Jeff Cowan",134,"Canucks","CAN",33,205,74,2,1,"False","False","False","False","False",675000,,2,100,0,0,68,79,62,53,77,64,53,40,53,53,59,76,81,41,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,143,18,17,35,5,21,10,65,66,10,0,5,1,19,42,0,0,0,378,1,1,5,0,0
"Ryan Smyth",135,"Rangers","CAN",33,190,73,2,4,"False","False","False","False","False",8000000,,0,100,0,2,62,40,78,89,70,91,79,78,77,80,71,90,92,50,25,73,34,102,18,17,35,11,2,5,13,45,8,0,1,1,35,64,0,4,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Chris Gratton",136,"Ducks","CAN",34,226,76,1,1,"False","False","False","False","False",1000000,,0,100,0,2,81,47,74,75,88,73,60,87,63,59,67,79,81,62,65,66,34,13,0,0,0,0,16,6,11,40,0,0,0,0,262,469,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
"Andreas Lilja",137,"Flames","SWE",34,220,75,4,1,"False","False","False","False","False",850000,,0,100,0,2,82,56,66,66,85,75,65,40,69,63,83,78,67,52,15,69,34,44,2,9,11,7,40,38,50,28,1,0,1,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6
"Sam Gagner",138,"Senators","CAN",19,191,71,1,2,"False","False","False","False","False",850000,,0,99,0,0,54,43,76,86,70,80,71,61,76,69,58,59,62,48,60,66,12,13,0,2,2,-2,15,1,1,12,0,0,0,0,76,207,0,0,0,182,0,19,113,16,17,33,13,10,6,17,77,7,0,2,0,352,624,0,0,0,370,1,2,2,0,0
"Jim Slater",139,"Flames","USA",27,200,72,1,2,"False","False","False","False","False",750000,,0,100,0,2,79,51,67,71,75,73,68,80,68,66,74,67,67,52,45,66,34,64,6,12,18,-6,48,2,42,53,0,0,1,0,239,472,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
"Mark Eaton",140,"Flames","USA",32,204,74,4,1,"False","False","False","False","False",1800000,,0,100,0,2,58,40,79,72,77,80,62,40,64,64,82,71,65,52,5,66,34,20,3,6,9,-6,4,36,4,22,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Maxim Afinogenov",141,"Wild","RUS",30,191,72,2,3,"False","False","False","False","False",4750000,,0,100,0,2,66,40,80,89,73,86,83,65,81,85,63,42,42,53,50,66,34,24,2,3,5,6,4,1,4,10,0,0,0,0,7,18,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"Fredrik Sjostrom",142,"Flames","SWE",26,218,73,3,2,"False","False","False","False","False",1200000,,0,100,0,2,81,40,77,72,84,79,63,40,63,63,77,71,60,52,60,65,34,38,5,3,8,-6,32,5,26,18,1,0,0,0,11,30,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"Marek Malik",143,"Coyotes","CZE",34,235,78,4,1,"False","False","False","False","False",950000,,0,100,0,2,53,40,72,69,92,75,60,40,65,59,77,69,72,53,5,66,35,25,2,9,11,-12,34,60,49,18,1,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"Cory Sarich",144,"Thrashers","CAN",31,207,76,4,3,"False","False","False","False","False",2100000,,1,100,0,2,86,53,59,66,78,78,67,40,71,63,81,75,71,59,30,69,33,26,0,8,8,0,65,36,57,27,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8
"Ruslan Salei",145,"Flames","BLR",34,212,73,4,1,"False","False","False","False","False",2000000,,0,100,0,2,81,41,73,70,81,81,71,40,73,66,77,82,67,52,30,70,34,55,3,15,18,5,28,35,35,23,1,0,0,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"Anssi Salmela",146,"Senators","FIN",25,200,73,4,2,"True","False","False","False","False",1350000,,0,100,0,0,68,40,83,66,75,75,66,40,67,63,57,70,72,65,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,75,14,30,44,13,16,27,28,31,7,0,2,1,5,11,0,0,0,587,0,0,1,3,0
"Mathieu Schneider",147,"Ducks","USA",40,195,71,4,1,"False","False","False","False","True",4500000,,0,100,0,2,71,40,75,76,72,81,79,40,79,72,71,96,90,62,1,73,34,33,1,10,11,6,42,26,54,22,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
"Bill Thomas",148,"Kings","USA",26,185,73,3,3,"False","False","False","False","False",600000,,0,98,0,0,58,40,77,65,65,64,57,62,57,58,63,59,60,45,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,164,23,33,56,16,4,24,30,81,8,0,1,1,108,203,0,0,0,633,0,0,1,2,0
