Number,Team,Transaction
286,24,[2011-01-03 21:13] - From Ducks to Penguins : Miikka Kiprusoff (77)- Bobby Sanguinetti (P)- Oscar Lindberg (P)- Y:2011-RN       
287,24,[2011-01-03 21:13] - From Penguins to Ducks : Cam Ward (75)- Y:2012-RND:2-PIT.                                                  
288,1,[2011-01-03 21:13] - From Penguins to Ducks : Cam Ward (75)- Y:2012-RND:2-PIT.                                                  
289,1,[2011-01-03 21:13] - From Ducks to Islanders : Ryan Kesler (76)- Y:2012-RND:4-CGY.                                              
290,19,[2011-01-03 21:13] - From Ducks to Islanders : Ryan Kesler (76)- Y:2012-RND:4-CGY.                                              
291,19,[2011-01-03 21:13] - From Islanders to Ducks : Paul Stastny (75)- Y:2012-RND:3-NYI.                                             
292,1,[2011-01-03 21:13] - From Islanders to Ducks : Paul Stastny (75)- Y:2012-RND:3-NYI.                                             
293,23,[2011-01-03 21:15] - Nathan Lawson was added to Coyotes.                                                                        
294,23,[2011-01-03 21:20] - Aaron Volpatti was added to Coyotes.                                                                       
295,24,[2011-01-03 21:25] - Mats Zuccarello-Aasen was added to Penguins.                                                               
296,4,[2011-01-04 23:37] - From Sabres to Oilers : Cameron Reid (P)- Dominik Bielke (P)- Gus Young (P).                               
297,12,[2011-01-04 23:37] - From Sabres to Oilers : Cameron Reid (P)- Dominik Bielke (P)- Gus Young (P).                               
298,12,[2011-01-04 23:37] - From Oilers to Sabres : 750.000 kr- Y:2011-RND:6-EDM.                                                      
299,4,[2011-01-04 23:37] - From Oilers to Sabres : 750.000 kr- Y:2011-RND:6-EDM.                                                      
300,18,[2011-01-04 23:38] - From Devils to Maple Leafs : Jiri Hudler (66)- Y:2011-RND:2-DAL.                                           
301,28,[2011-01-04 23:38] - From Devils to Maple Leafs : Jiri Hudler (66)- Y:2011-RND:2-DAL.                                           
302,28,[2011-01-04 23:38] - From Maple Leafs to Devils : Nicklas Grossman (68).                                                        
303,18,[2011-01-04 23:38] - From Maple Leafs to Devils : Nicklas Grossman (68).                                                        
304,26,[2011-01-05 23:54] - Rick Nash has been selected as assistant.                                                                  
305,26,[2011-01-05 23:54] - Dan Boyle has been selected as assistant.                                                                  
306,5,[2011-01-06 00:00] - From Flames to Red Wings : Ruslan Fedotenko (68).                                                          
307,11,[2011-01-06 00:00] - From Flames to Red Wings : Ruslan Fedotenko (68).                                                          
308,11,[2011-01-06 00:00] - From Red Wings to Flames : Y:2012-RND:4-DET.                                                               
309,5,[2011-01-06 00:00] - From Red Wings to Flames : Y:2012-RND:4-DET.                                                               
310,30,[2011-01-06 21:42] - Brenden Morrow has been selected as assistant.                                                             
311,22,[2011-01-06 21:45] - New Record for Team Most Shots (53) in 1 Game for Flyers!                                                  
312,23,[2011-01-06 21:45] - New Record for Team Most Shots Blocked (20) in 1 Game for Coyotes!                                         
313,20,[2011-01-07 23:18] - Drew Doughty has been selected as assistant.                                                               
314,9,[2011-01-08 23:23] - Chris Mueller was added to Blue Jackets.                                                                   
315,23,[2011-01-08 23:28] - Brandon Mashinter was added to Coyotes.                                                                    
316,14,[2011-01-09 22:45] - General Manager Change : Kings fired general manager Tim Molinet                                           
317,14,[2011-01-09 22:45] - General Manager Change : Kings hired general manager OTHL                                                  
318,4,[2011-01-09 22:48] - Cedrick Desjardins was added to Sabres.                                                                    
319,12,[2011-01-09 22:50] - From Oilers to Penguins : Scottie Upshall (70)- Brad Lukowich (68)- Aaron Palushaj (P).                    
320,24,[2011-01-09 22:50] - From Oilers to Penguins : Scottie Upshall (70)- Brad Lukowich (68)- Aaron Palushaj (P).                    
321,24,[2011-01-09 22:50] - From Penguins to Oilers : RJ Umberger (72)- Brett Lebda (64)- Y:2011-RND:5-CHI.                            
322,12,[2011-01-09 22:50] - From Penguins to Oilers : RJ Umberger (72)- Brett Lebda (64)- Y:2011-RND:5-CHI.                            
323,4,rew MacKenzie (P)- Nick Eno (P)- Mark Goggin (P).                                                                               
324,4,[2011-01-09 22:51] - From Sabres to Penguins : Andrew Orpik (P)- Brett Hextall (P)- Bradley Eidsness (P)- Dan Dunn (P)- D       
325,24,rew MacKenzie (P)- Nick Eno (P)- Mark Goggin (P).                                                                               
326,24,[2011-01-09 22:51] - From Sabres to Penguins : Andrew Orpik (P)- Brett Hextall (P)- Bradley Eidsness (P)- Dan Dunn (P)- D       
327,24,[2011-01-09 22:51] - From Penguins to Sabres : 1.000.000 kr- Y:2011-RND:4-FLA- Y:2012-RND:5-PIT- Y:2012-RND:7-PIT.              
328,4,[2011-01-09 22:51] - From Penguins to Sabres : 1.000.000 kr- Y:2011-RND:4-FLA- Y:2012-RND:5-PIT- Y:2012-RND:7-PIT.              
329,4,[2011-01-09 22:52] - From Sabres to Capitals : Brett Flemming (P).                                                              
330,30,[2011-01-09 22:52] - From Sabres to Capitals : Brett Flemming (P).                                                              
