Number,Team,Transaction,DateTime,Empty
236,1,[2010-12-21 21:06] - Ducks claimed Danny Syvret from waiver from Flames for 100.000-00 kr.                                      ,12:00:00 AM,
237,1,zel (P).                                                                                                                        ,12:00:00 AM,
238,1,[2010-12-21 21:15] - From Ducks to Capitals : Pierre-Alexandre Parenteau (64)- Tom Gilbert (71)- Frederik Pettersson-Went       ,12:00:00 AM,
239,30,zel (P).                                                                                                                        ,12:00:00 AM,
240,30,[2010-12-21 21:15] - From Ducks to Capitals : Pierre-Alexandre Parenteau (64)- Tom Gilbert (71)- Frederik Pettersson-Went       ,12:00:00 AM,
241,30,[2010-12-21 21:15] - From Capitals to Ducks : Kyle Cumiskey (68)- Y:2012-RND:2-ANH.                                             ,12:00:00 AM,
242,1,[2010-12-21 21:15] - From Capitals to Ducks : Kyle Cumiskey (68)- Y:2012-RND:2-ANH.                                             ,12:00:00 AM,
243,1,[2010-12-21 21:15] - From Ducks to Stars : Ryan Malone (73)- Y:2011-RND:5-DET.                                                  ,12:00:00 AM,
244,10,[2010-12-21 21:15] - From Ducks to Stars : Ryan Malone (73)- Y:2011-RND:5-DET.                                                  ,12:00:00 AM,
245,10,[2010-12-21 21:15] - From Stars to Ducks : Steve Sullivan (69)- Jesse Joensuu (P)- Thomas Hickey (P)- Y:2012-RND:1-DAL.         ,12:00:00 AM,
246,1,[2010-12-21 21:15] - From Stars to Ducks : Steve Sullivan (69)- Jesse Joensuu (P)- Thomas Hickey (P)- Y:2012-RND:1-DAL.         ,12:00:00 AM,
247,13,[2010-12-22 22:28] - Robert Klinkhammer was added to Panthers.                                                                  ,12:00:00 AM,
248,28,[2010-12-28 18:50] - John Carlson was added to Maple Leafs.                                                                     ,12:00:00 AM,
249,1,[2010-12-28 18:51] - From Ducks to Capitals : Brenden Morrow (75).                                                              ,12:00:00 AM,
250,30,[2010-12-28 18:51] - From Ducks to Capitals : Brenden Morrow (75).                                                              ,12:00:00 AM,
251,30,[2010-12-28 18:51] - From Capitals to Ducks : Eric Fehr (67).                                                                   ,12:00:00 AM,
252,1,[2010-12-28 18:51] - From Capitals to Ducks : Eric Fehr (67).                                                                   ,12:00:00 AM,
253,5,[2010-12-28 18:51] - From Flames to Blackhawks : Jean-Sébastien Giguère (72)- Devan Dubnyk (63)- Y:2011-RND:6-CGY.              ,12:00:00 AM,
254,7,[2010-12-28 18:51] - From Flames to Blackhawks : Jean-Sébastien Giguère (72)- Devan Dubnyk (63)- Y:2011-RND:6-CGY.              ,12:00:00 AM,
255,7,[2010-12-28 18:51] - From Blackhawks to Flames : Patrick Lalime (67)- Anton Kudobin (54).                                       ,12:00:00 AM,
256,5,[2010-12-28 18:51] - From Blackhawks to Flames : Patrick Lalime (67)- Anton Kudobin (54).                                       ,12:00:00 AM,
257,5,[2010-12-28 18:52] - From Flames to Ducks : Y:2012-RND:4-CGY.                                                                   ,12:00:00 AM,
258,1,[2010-12-28 18:52] - From Flames to Ducks : Y:2012-RND:4-CGY.                                                                   ,12:00:00 AM,
259,1,[2010-12-28 18:52] - From Ducks to Flames : Steve Sullivan (69).                                                                ,12:00:00 AM,
260,5,[2010-12-28 18:52] - From Ducks to Flames : Steve Sullivan (69).                                                                ,12:00:00 AM,
261,25,[2010-12-28 18:52] - From Blues to Ducks : Jannik Hansen (66).                                                                  ,12:00:00 AM,
262,1,[2010-12-28 18:52] - From Blues to Ducks : Jannik Hansen (66).                                                                  ,12:00:00 AM,
263,1,[2010-12-28 18:52] - From Ducks to Blues : Gregory Campbell (68).                                                               ,12:00:00 AM,
264,25,[2010-12-28 18:52] - From Ducks to Blues : Gregory Campbell (68).                                                               ,12:00:00 AM,
265,28,[2010-12-28 18:54] - From Maple Leafs to Capitals : John Carlson (58).                                                          ,12:00:00 AM,
266,30,[2010-12-28 18:54] - From Maple Leafs to Capitals : John Carlson (58).                                                          ,12:00:00 AM,
267,30,RND:1-WSH- Y:2012-RND:2-WSH.                                                                                                    ,12:00:00 AM,
268,30,[2010-12-28 18:54] - From Capitals to Maple Leafs : Jason Williams (67)- Tom Gilbert (71)- Philip Samuelsson (P)- Y:2012-       ,12:00:00 AM,
269,28,RND:1-WSH- Y:2012-RND:2-WSH.                                                                                                    ,12:00:00 AM,
270,28,[2010-12-28 18:54] - From Capitals to Maple Leafs : Jason Williams (67)- Tom Gilbert (71)- Philip Samuelsson (P)- Y:2012-       ,12:00:00 AM,
271,7,[2011-01-02 18:17] - From Blackhawks to Ducks : Matt Hunwick (65)- Michael Nylander (68).                                       ,12:00:00 AM,
272,1,[2011-01-02 18:17] - From Blackhawks to Ducks : Matt Hunwick (65)- Michael Nylander (68).                                       ,12:00:00 AM,
273,1,[2011-01-02 18:17] - From Ducks to Blackhawks : Kyle Quincey (71)- Y:2011-RND:7-ANH.                                            ,12:00:00 AM,
274,7,[2011-01-02 18:17] - From Ducks to Blackhawks : Kyle Quincey (71)- Y:2011-RND:7-ANH.                                            ,12:00:00 AM,
275,1,- Y:2011-RND:6-MTL.                                                                                                             ,12:00:00 AM,
276,1,[2011-01-03 21:12] - From Ducks to Blackhawks : David Backes (73)- Matt Keetley (52)- Thomas Hickey (P)- Y:2011-RND:6-SJS       ,12:00:00 AM,
277,7,- Y:2011-RND:6-MTL.                                                                                                             ,12:00:00 AM,
278,7,[2011-01-03 21:12] - From Ducks to Blackhawks : David Backes (73)- Matt Keetley (52)- Thomas Hickey (P)- Y:2011-RND:6-SJS       ,12:00:00 AM,
279,7,JD- Y:2012-RND:4-CHI.                                                                                                           ,12:00:00 AM,
280,7,[2011-01-03 21:12] - From Blackhawks to Ducks : Scott Hartnell (71)- Devan Dubnyk (63)- Matt Beleskey (P)- Y:2011-RND:5-N       ,12:00:00 AM,
281,1,JD- Y:2012-RND:4-CHI.                                                                                                           ,12:00:00 AM,
282,1,[2011-01-03 21:12] - From Blackhawks to Ducks : Scott Hartnell (71)- Devan Dubnyk (63)- Matt Beleskey (P)- Y:2011-RND:5-N       ,12:00:00 AM,
283,1,D:4-FLA.                                                                                                                        ,12:00:00 AM,
284,1,[2011-01-03 21:13] - From Ducks to Penguins : Miikka Kiprusoff (77)- Bobby Sanguinetti (P)- Oscar Lindberg (P)- Y:2011-RN       ,12:00:00 AM,
285,24,D:4-FLA.                                                                                                                        ,12:00:00 AM,
286,24,[2011-01-03 21:13] - From Ducks to Penguins : Miikka Kiprusoff (77)- Bobby Sanguinetti (P)- Oscar Lindberg (P)- Y:2011-RN       ,12:00:00 AM,
287,24,[2011-01-03 21:13] - From Penguins to Ducks : Cam Ward (75)- Y:2012-RND:2-PIT.                                                  ,12:00:00 AM,
288,1,[2011-01-03 21:13] - From Penguins to Ducks : Cam Ward (75)- Y:2012-RND:2-PIT.                                                  ,12:00:00 AM,
289,1,[2011-01-03 21:13] - From Ducks to Islanders : Ryan Kesler (76)- Y:2012-RND:4-CGY.                                              ,12:00:00 AM,
290,19,[2011-01-03 21:13] - From Ducks to Islanders : Ryan Kesler (76)- Y:2012-RND:4-CGY.                                              ,12:00:00 AM,
291,19,[2011-01-03 21:13] - From Islanders to Ducks : Paul Stastny (75)- Y:2012-RND:3-NYI.                                             ,12:00:00 AM,
292,1,[2011-01-03 21:13] - From Islanders to Ducks : Paul Stastny (75)- Y:2012-RND:3-NYI.                                             ,12:00:00 AM,
293,23,[2011-01-03 21:15] - Nathan Lawson was added to Coyotes.                                                                        ,12:00:00 AM,
294,23,[2011-01-03 21:20] - Aaron Volpatti was added to Coyotes.                                                                       ,12:00:00 AM,
295,24,[2011-01-03 21:25] - Mats Zuccarello-Aasen was added to Penguins.                                                               ,12:00:00 AM,
296,4,[2011-01-04 23:37] - From Sabres to Oilers : Cameron Reid (P)- Dominik Bielke (P)- Gus Young (P).                               ,12:00:00 AM,
297,12,[2011-01-04 23:37] - From Sabres to Oilers : Cameron Reid (P)- Dominik Bielke (P)- Gus Young (P).                               ,12:00:00 AM,
298,12,[2011-01-04 23:37] - From Oilers to Sabres : 750.000 kr- Y:2011-RND:6-EDM.                                                      ,12:00:00 AM,
299,4,[2011-01-04 23:37] - From Oilers to Sabres : 750.000 kr- Y:2011-RND:6-EDM.                                                      ,12:00:00 AM,
300,18,[2011-01-04 23:38] - From Devils to Maple Leafs : Jiri Hudler (66)- Y:2011-RND:2-DAL.                                           ,12:00:00 AM,
301,28,[2011-01-04 23:38] - From Devils to Maple Leafs : Jiri Hudler (66)- Y:2011-RND:2-DAL.                                           ,12:00:00 AM,
302,28,[2011-01-04 23:38] - From Maple Leafs to Devils : Nicklas Grossman (68).                                                        ,12:00:00 AM,
