Number,Team,Transaction
287,21,[11/27/2012 10:06:48 PM] - Brett Lebda was added to Senators.
288,21,[11/27/2012 10:06:48 PM] - Brett Lebda signed with Senators for $900-000 for 2 year(s) with $50-000 in bonus.
289,5,[11/27/2012 10:07:23 PM] - Jody Shelley was added to Flames.
290,5,[11/27/2012 10:07:23 PM] - Jody Shelley signed with Flames for $600-000 for 1 year(s) with $50-000 in bonus.
291,21,[11/27/2012 10:10:13 PM] - Jay Rosehill was added to Senators.
292,21,[11/27/2012 10:10:13 PM] - Jay Rosehill signed with Senators for $800-000 for 3 year(s) with $50-000 in bonus.
293,27,[11/27/2012 10:10:50 PM] - Jeff Finger was added to Lightning.
294,27,[11/27/2012 10:10:50 PM] - Jeff Finger signed with Lightning for $750-000 for 1 year(s) with $0 in bonus.
295,14,[11/27/2012 10:11:25 PM] - Keith Aucoin was added to Kings.
296,14,[11/27/2012 10:11:25 PM] - Keith Aucoin signed with Kings for $850-000 for 2 year(s) with $0 in bonus.
297,16,[11/27/2012 10:11:53 PM] - Mathieu Darche was added to Canadiens.
298,16,[11/27/2012 10:11:53 PM] - Mathieu Darche signed with Canadiens for $900-000 for 2 year(s) with $65-000 in bonus.
299,27,[11/27/2012 10:12:29 PM] - Bryan Helmer was added to Lightning.
300,27,[11/27/2012 10:12:29 PM] - Bryan Helmer signed with Lightning for $750-000 for 1 year(s) with $0 in bonus.
301,23,[11/27/2012 10:13:02 PM] - Eric Godard was added to Coyotes.
302,23,[11/27/2012 10:13:02 PM] - Eric Godard signed with Coyotes for $650-000 for 1 year(s) with $5-000 in bonus.
303,7,[11/27/2012 10:13:41 PM] - Shawn Matthias was added to Blackhawks.
304,7,[11/27/2012 10:13:41 PM] - Shawn Matthias signed with Blackhawks for $750-000 for 4 year(s) with $0 in bonus.
305,13,[11/27/2012 10:15:06 PM] - Ryan Munce was added to Panthers.
306,13,[11/27/2012 10:15:06 PM] - Ryan Munce signed with Panthers for $800-000 for 2 year(s) with $0 in bonus.
307,28,[11/27/2012 10:15:37 PM] - Patrick Rissmiller was added to Maple Leafs.
308,28,[11/27/2012 10:15:37 PM] - Patrick Rissmiller signed with Maple Leafs for $525-000 for 2 year(s) with $0 in bonus.
309,22,[11/27/2012 10:16:04 PM] - Garnet Exelby was added to Flyers.
310,22,[11/27/2012 10:16:04 PM] - Garnet Exelby signed with Flyers for $600-000 for 1 year(s) with $0 in bonus.
311,27,[11/27/2012 10:16:38 PM] - Wade Brookbank was added to Lightning.
312,27,[11/27/2012 10:16:38 PM] - Wade Brookbank signed with Lightning for $850-000 for 1 year(s) with $0 in bonus.
313,24,[11/27/2012 10:17:07 PM] - Tomas Holmstrom was added to Penguins.
314,24,[11/27/2012 10:17:07 PM] - Tomas Holmstrom signed with Penguins for $3-000-000 for 1 year(s) with $0 in bonus.
315,23,[11/27/2012 10:18:49 PM] - Francis Lessard was added to Coyotes.
316,23,[11/27/2012 10:19:08 PM] - Francis Lessard was added to Coyotes.
317,23,[11/27/2012 10:19:08 PM] - Francis Lessard signed with Coyotes for $625-000 for 1 year(s) with $5-000 in bonus.
318,3,[11/30/2012 10:51:29 PM] - Yann Sauve was added to Bruins.
319,3,[11/30/2012 10:51:37 PM] - Korbinian Holzer was added to Bruins.
320,11,[12/2/2012 11:48:15 PM] - Unknown Player is no longer captain for Red Wings.
321,11,[12/2/2012 11:48:15 PM] - Jason Arnott has been selected as captain for Red Wings.
322,11,[12/2/2012 11:48:15 PM] - Unknown Player is no longer as assistant for Red Wings.
323,11,[12/2/2012 11:48:15 PM] - John-Michael Liles has been selected as assistant for Red Wings.
324,18,[12/2/2012 11:48:16 PM] - Ryan Getzlaf is no longer as assistant for Devils.
325,22,[12/2/2012 11:48:16 PM] - Dennis Seidenberg is no longer captain for Flyers.
326,22,[12/2/2012 11:48:16 PM] - Jay Bouwmeester has been selected as captain for Flyers.
327,22,[12/2/2012 11:48:16 PM] - Anze Kopitar is no longer as assistant for Flyers.
328,22,[12/2/2012 11:48:16 PM] - Rick Nash has been selected as assistant for Flyers.
329,22,[12/2/2012 11:48:16 PM] - Unknown Player is no longer captain for Phantoms.
330,22,[12/2/2012 11:48:16 PM] - Blake Geoffrion has been selected as captain for Phantoms.
331,22,[12/2/2012 11:48:16 PM] - Unknown Player is no longer as assistant for Phantoms.
332,22,[12/2/2012 11:48:16 PM] - Andrei Loktionov has been selected as assistant for Phantoms.
333,22,[12/2/2012 11:48:16 PM] - Unknown Player is no longer as assistant for Phantoms.
334,22,[12/2/2012 11:48:16 PM] - Justin Falk has been selected as assistant for Phantoms.
335,29,[12/2/2012 11:48:17 PM] - Olli Jokinen is no longer captain for Canucks.
336,29,[12/2/2012 11:48:17 PM] - Marian Hossa has been selected as captain for Canucks.
337,29,[12/2/2012 11:48:17 PM] - Marian Hossa is no longer as assistant for Canucks.
338,29,[12/2/2012 11:48:17 PM] - Lubomir Visnovsky has been selected as assistant for Canucks.
339,29,[12/2/2012 11:48:17 PM] - Eric Brewer is no longer as assistant for Canucks.
340,29,[12/2/2012 11:48:17 PM] - Olli Jokinen has been selected as assistant for Canucks.
341,27,[12/2/2012 11:52:24 PM] - Mike Zigomanis was released.
342,24,[12/2/2012 11:52:24 PM] - Kris Newbury was released.
343,20,[12/2/2012 11:52:24 PM] - Matt Walker was released.
344,9,[12/2/2012 11:52:24 PM] - Ruslan Fedotenko was released.
345,15,[12/2/2012 11:52:24 PM] - Mark Parrish was released.
346,4,[12/2/2012 11:52:24 PM] - Bracken Kearns was released.
347,20,[12/2/2012 11:52:24 PM] - Colin Stuart was released.
348,19,[12/2/2012 11:52:24 PM] - Dean Arsene was released.
349,27,[12/2/2012 11:52:24 PM] - Nolan Yonkman was released.
350,2,[12/3/2012 12:01:30 AM] - IceCaps hired John Torchetti for $700-000 for 3 year(s).
351,22,[12/3/2012 12:03:07 AM] - Unknown Player is no longer as assistant for Phantoms.
352,22,[12/3/2012 12:03:07 AM] - Justin Falk has been selected as assistant for Phantoms.
353,26,[12/4/2012 6:41:17 PM] - General Manager Change : Sharks fired general manager Ryan Schnell
354,26,[12/4/2012 6:41:17 PM] - General Manager Change : Sharks hired general manager Trevor Thoms
355,3,[12/4/2012 6:41:51 PM] - General Manager Change : Bruins fired general manager Ryan McKnight
356,3,[12/4/2012 6:41:51 PM] - General Manager Change : Bruins hired general manager OTHL
357,19,[12/4/2012 6:42:14 PM] - General Manager Change : Islanders fired general manager OTHL
358,19,[12/4/2012 6:42:14 PM] - General Manager Change : Islanders hired general manager Chris Keogh
359,23,[12/4/2012 6:42:33 PM] - General Manager Change : Coyotes fired general manager Mathias Vaigur
360,23,[12/4/2012 6:42:33 PM] - General Manager Change : Coyotes hired general manager OTHL
361,22,[12/4/2012 6:57:37 PM] - Jay Bouwmeester is no longer captain for Flyers.
362,22,[12/4/2012 6:57:37 PM] - Patrik Elias has been selected as captain for Flyers.
363,22,[12/4/2012 6:57:37 PM] - Patrik Elias is no longer as assistant for Flyers.
364,22,[12/4/2012 6:57:37 PM] - Jay Bouwmeester has been selected as assistant for Flyers.
365,6,[12/4/2012 7:12:54 PM] - Andrew MacDonald was added to Hurricanes.
366,6,[12/4/2012 7:12:55 PM] - TRADE : From Hurricanes to Blackhawks : Y:2014-RND:1-CAR.
367,7,[12/4/2012 7:12:55 PM] - TRADE : From Hurricanes to Blackhawks : Y:2014-RND:1-CAR.
368,7,[12/4/2012 7:12:55 PM] - TRADE : From Blackhawks to Hurricanes : Andrew MacDonald (67)- Y:2014-RND:4-CHI.
369,6,[12/4/2012 7:12:55 PM] - TRADE : From Blackhawks to Hurricanes : Andrew MacDonald (67)- Y:2014-RND:4-CHI.
370,20,[12/5/2012 8:01:26 AM] - Unknown Player is no longer as assistant for Rangers.
371,20,[12/5/2012 8:01:26 AM] - Dion Phaneuf has been selected as assistant for Rangers.
372,21,[12/5/2012 8:13:11 AM] - Kyle Okposo was added to Senators.
373,21,[12/5/2012 8:13:11 AM] - Artem Anisimov was added to Senators.
374,21,[12/5/2012 8:13:11 AM] - Ray Emery was added to Senators.
375,11,[12/5/2012 8:13:11 AM] - Devin Setoguchi was added to Red Wings.
376,11,[12/5/2012 8:13:11 AM] - Milan Hejduk was added to Red Wings.
377,11,[12/5/2012 8:13:13 AM] - TRADE : From Red Wings to Senators : Kyle Okposo (68)- Artem Anisimov (68)- Ray Emery (73)- Emerson Etem (P).
378,21,[12/5/2012 8:13:13 AM] - TRADE : From Red Wings to Senators : Kyle Okposo (68)- Artem Anisimov (68)- Ray Emery (73)- Emerson Etem (P).
379,21,[12/5/2012 8:13:13 AM] - TRADE : From Senators to Red Wings : Devin Setoguchi (67)- Milan Hejduk (68)- Brody Sutter (P)- Sebastian Owuya (P)- Tanner Lane (P)- Y:2014-RND:1-OTT- Y:2015-RND:2-OTT.
380,11,[12/5/2012 8:13:13 AM] - TRADE : From Senators to Red Wings : Devin Setoguchi (67)- Milan Hejduk (68)- Brody Sutter (P)- Sebastian Owuya (P)- Tanner Lane (P)- Y:2014-RND:1-OTT- Y:2015-RND:2-OTT.
381,7,[12/7/2012 12:37:38 AM] - Evgeny Grachev was added to Blackhawks.
382,7,[12/7/2012 12:37:44 AM] - Eric Tangradi was added to Blackhawks.
383,15,[12/7/2012 12:41:06 AM] - Jeff Drouin-Deslauriers was added to Wild.
384,15,[12/7/2012 12:41:06 AM] - Jeff Drouin-Deslauriers signed with Wild for $800-000 for 2 year(s) with $0 in bonus.
385,11,[12/7/2012 12:43:11 AM] - Jimmy Hayes was added to Red Wings.
386,11,[12/8/2012 7:20:42 AM] - Unknown Player is no longer as assistant for Red Wings.
387,11,[12/8/2012 7:20:42 AM] - Milan Hejduk has been selected as assistant for Red Wings.
388,7,[12/8/2012 7:24:24 AM] - Dustin Brown was added to Blackhawks.
389,16,[12/8/2012 7:24:24 AM] - Colin Wilson was added to Canadiens.
390,16,[12/8/2012 7:24:24 AM] - Kris Versteeg was added to Canadiens.
391,16,[12/8/2012 7:24:25 AM] - TRADE : From Canadiens to Blackhawks : Dustin Brown (73).
392,7,[12/8/2012 7:24:25 AM] - TRADE : From Canadiens to Blackhawks : Dustin Brown (73).
393,7,[12/8/2012 7:24:25 AM] - TRADE : From Blackhawks to Canadiens : Colin Wilson (65)- Kris Versteeg (71)- Y:2013-RND:2-CHI.
394,16,[12/8/2012 7:24:25 AM] - TRADE : From Blackhawks to Canadiens : Colin Wilson (65)- Kris Versteeg (71)- Y:2013-RND:2-CHI.
395,22,[12/9/2012 11:44:20 PM] - Unknown Player is no longer as assistant for Phantoms.
396,22,[12/9/2012 11:44:20 PM] - Justin Falk has been selected as assistant for Phantoms.
397,21,[12/16/2012 11:04:46 PM] - Nathan Horton was added to Senators.
398,20,[12/16/2012 11:04:47 PM] - TRADE : From Rangers to Senators : Nathan Horton (69).
399,21,[12/16/2012 11:04:47 PM] - TRADE : From Rangers to Senators : Nathan Horton (69).
400,21,[12/16/2012 11:04:47 PM] - TRADE : From Senators to Rangers : Stefan Noesen (P)- Y:2015-RND:1-OTT- Y:2015-RND:3-OTT.
401,20,[12/16/2012 11:04:47 PM] - TRADE : From Senators to Rangers : Stefan Noesen (P)- Y:2015-RND:1-OTT- Y:2015-RND:3-OTT.
402,20,[12/18/2012 12:58:28 AM] - Chet Pickard was added to Rangers.
403,13,[12/18/2012 12:59:59 AM] - Alexei Yemelin has been deleted from Panthers.
404,4,[12/18/2012 1:01:50 AM] - Ruslan Fedotenko was added to Sabres.
405,20,[12/18/2012 1:04:31 AM] - Unknown Player is no longer as assistant for Rangers.
406,20,[12/18/2012 1:04:33 AM] - Mike Richards has been selected as assistant for Rangers.
407,7,[12/18/2012 4:37:37 PM] - Zach Bogosian was added to Blackhawks.
408,14,[12/18/2012 4:37:37 PM] - Erik Gudbranson was added to Kings.
409,14,[12/18/2012 4:37:37 PM] - Matthew Lombardi was added to Kings.
410,14,[12/18/2012 4:37:38 PM] - TRADE : From Kings to Blackhawks : Zach Bogosian (69)- Y:2013-RND:4-NYR.
411,7,[12/18/2012 4:37:38 PM] - TRADE : From Kings to Blackhawks : Zach Bogosian (69)- Y:2013-RND:4-NYR.
412,7,[12/18/2012 4:37:38 PM] - TRADE : From Blackhawks to Kings : Erik Gudbranson (57)- Matthew Lombardi (60)- Duncan Siemens (P).
413,14,[12/18/2012 4:37:38 PM] - TRADE : From Blackhawks to Kings : Erik Gudbranson (57)- Matthew Lombardi (60)- Duncan Siemens (P).
414,18,[12/18/2012 4:37:54 PM] - Chris Neil was added to Devils.
415,14,[12/18/2012 4:37:54 PM] - Alexei Ponikarovsky was added to Kings.
416,14,[12/18/2012 4:37:55 PM] - TRADE : From Kings to Devils : Chris Neil (64).
417,18,[12/18/2012 4:37:55 PM] - TRADE : From Kings to Devils : Chris Neil (64).
418,18,[12/18/2012 4:37:55 PM] - TRADE : From Devils to Kings : Alexei Ponikarovsky (65).
419,14,[12/18/2012 4:37:55 PM] - TRADE : From Devils to Kings : Alexei Ponikarovsky (65).
420,18,[12/18/2012 4:38:08 PM] - Tyler Sloan was added to Devils.
421,15,[12/18/2012 4:38:08 PM] - Aaron Voros was added to Wild.
422,15,[12/18/2012 4:38:09 PM] - TRADE : From Wild to Devils : Tyler Sloan (56).
423,18,[12/18/2012 4:38:09 PM] - TRADE : From Wild to Devils : Tyler Sloan (56).
424,18,[12/18/2012 4:38:09 PM] - TRADE : From Devils to Wild : Aaron Voros (53).
425,15,[12/18/2012 4:38:09 PM] - TRADE : From Devils to Wild : Aaron Voros (53).
426,13,[12/19/2012 11:46:34 PM] - Trevor Frischmon was added to Panthers.
427,13,[12/19/2012 11:46:42 PM] - Kris Newbury was added to Panthers.
428,13,[12/19/2012 11:46:54 PM] - Colin Stuart was added to Panthers.
429,13,[12/19/2012 11:47:03 PM] - Mark Parrish was added to Panthers.
430,13,[12/19/2012 11:47:14 PM] - Matt Walker was added to Panthers.
431,2,[12/19/2012 11:52:14 PM] - Adam Pardy has been deleted from Jets.
432,10,[12/20/2012 12:01:21 AM] - Unknown Player is no longer as assistant for Stars.
433,10,[12/20/2012 12:01:21 AM] - Patrick Marleau has been selected as assistant for Stars.
434,22,[12/20/2012 12:01:23 AM] - Unknown Player is no longer captain for Phantoms.
435,22,[12/20/2012 12:01:23 AM] - Justin Falk has been selected as captain for Phantoms.
436,22,[12/20/2012 12:01:23 AM] - Justin Falk is no longer as assistant for Phantoms.
437,22,[12/20/2012 12:01:23 AM] - Alec Martinez has been selected as assistant for Phantoms.
438,27,[12/20/2012 12:33:53 AM] - New Record for Team Most Assists (14) in 1 Game for Lightning!
439,27,[12/20/2012 12:33:53 AM] - New Record for Team Most Points (21) in 1 Game for Lightning!
440,22,[12/20/2012 5:27:02 PM] - Jordan Nolan was added to Flyers.
441,13,[12/22/2012 1:12:14 AM] - Vjacheslav Voinov has been deleted from Panthers.
442,13,[12/22/2012 1:12:34 AM] - Vyacheslav Voinov was added to Panthers.
443,9,[12/22/2012 1:14:25 AM] - Casey Cizikas was added to Blue Jackets.
444,9,[12/22/2012 1:14:32 AM] - Dalton Prout was added to Blue Jackets.
445,3,[12/22/2012 1:16:41 AM] - Guillaume Latendresse was added to Bruins.
446,3,[12/22/2012 1:16:41 AM] - Guillaume Latendresse signed with Bruins for $2-950-000 for 3 year(s) with $0 in bonus.
447,22,[12/22/2012 1:20:43 AM] - Chad LaRose was added to Flyers.
448,22,[12/22/2012 1:20:43 AM] - Derek Dorsett was added to Flyers.
449,18,[12/22/2012 1:20:43 AM] - Jarod Palmer was added to Devils.
450,18,[12/22/2012 1:20:43 AM] - Travis Zajac was added to Devils.
451,18,[12/22/2012 1:20:44 AM] - TRADE : From Devils to Flyers : Chad LaRose (67)- Derek Dorsett (64)- Louis Domingue (P)- Y:2013-RND:3-NJD.
452,22,[12/22/2012 1:20:44 AM] - TRADE : From Devils to Flyers : Chad LaRose (67)- Derek Dorsett (64)- Louis Domingue (P)- Y:2013-RND:3-NJD.
453,22,[12/22/2012 1:20:44 AM] - TRADE : From Flyers to Devils : Jarod Palmer (54)- Travis Zajac (66).
454,18,[12/22/2012 1:20:44 AM] - TRADE : From Flyers to Devils : Jarod Palmer (54)- Travis Zajac (66).
455,24,[12/22/2012 1:21:02 AM] - Steven Reinprecht was added to Penguins.
456,24,[12/22/2012 1:21:03 AM] - TRADE : From Penguins to Avalanche : Ben Sexton (P).
457,8,[12/22/2012 1:21:03 AM] - TRADE : From Penguins to Avalanche : Ben Sexton (P).
458,8,[12/22/2012 1:21:03 AM] - TRADE : From Avalanche to Penguins : Steven Reinprecht (59).
459,24,[12/22/2012 1:21:03 AM] - TRADE : From Avalanche to Penguins : Steven Reinprecht (59).
460,13,[12/22/2012 1:21:25 AM] - TRADE : From Panthers to Jets : Justin Schultz (P).
461,2,[12/22/2012 1:21:25 AM] - TRADE : From Panthers to Jets : Justin Schultz (P).
462,2,[12/22/2012 1:21:25 AM] - TRADE : From Jets to Panthers : Vladimir Tarasenko (P).
463,13,[12/22/2012 1:21:25 AM] - TRADE : From Jets to Panthers : Vladimir Tarasenko (P).
464,15,[12/22/2012 1:21:48 AM] - TRADE : From Wild to Blue Jackets : Atte Engren (P).
465,9,[12/22/2012 1:21:48 AM] - TRADE : From Wild to Blue Jackets : Atte Engren (P).
466,9,[12/22/2012 1:21:48 AM] - TRADE : From Blue Jackets to Wild : Y:2013-RND:5-CLB.
467,15,[12/22/2012 1:21:48 AM] - TRADE : From Blue Jackets to Wild : Y:2013-RND:5-CLB.
468,27,[12/22/2012 9:49:15 AM] - Riku Helenius was added to Lightning.
469,1,[12/23/2012 1:28:21 AM] - Roman Horak was added to Ducks.
470,1,[12/23/2012 1:28:27 AM] - Joe Colborne was added to Ducks.
471,1,[12/23/2012 1:30:02 AM] - Greg Nemisz was added to Ducks.
472,1,[12/23/2012 1:30:06 AM] - Riley Nash was added to Ducks.
473,1,[12/23/2012 1:30:17 AM] - David Savard was added to Ducks.
474,1,[12/23/2012 1:30:25 AM] - Roman Josi was added to Ducks.
475,1,[12/23/2012 1:30:29 AM] - Michael Stone was added to Ducks.
476,6,[12/23/2012 1:33:35 AM] - Randy Jones was added to Hurricanes.
477,12,[12/23/2012 1:33:36 AM] - TRADE : From Oilers to Hurricanes : Randy Jones (57).
478,6,[12/23/2012 1:33:36 AM] - TRADE : From Oilers to Hurricanes : Randy Jones (57).
479,6,[12/23/2012 1:33:36 AM] - TRADE : From Hurricanes to Oilers : Y:2014-RND:5-CAR- Y:2014-RND:6-CAR.
480,12,[12/23/2012 1:33:36 AM] - TRADE : From Hurricanes to Oilers : Y:2014-RND:5-CAR- Y:2014-RND:6-CAR.
481,9,[12/23/2012 1:34:14 AM] - Luke Adam was added to Blue Jackets.
482,7,[12/23/2012 1:34:15 AM] - TRADE : From Blackhawks to Blue Jackets : Luke Adam (60)- Y:2013-RND:5-CHI.
483,9,[12/23/2012 1:34:15 AM] - TRADE : From Blackhawks to Blue Jackets : Luke Adam (60)- Y:2013-RND:5-CHI.
484,9,[12/23/2012 1:34:15 AM] - TRADE : From Blue Jackets to Blackhawks : Henrik Samuelsson (P)- Y:2013-RND:2-CLB.
485,7,[12/23/2012 1:34:15 AM] - TRADE : From Blue Jackets to Blackhawks : Henrik Samuelsson (P)- Y:2013-RND:2-CLB.
486,9,[12/23/2012 1:36:11 AM] - Atte Engren was added to Blue Jackets.
487,13,[12/23/2012 1:42:53 AM] - Unknown Player is no longer as assistant for Panthers.
488,13,[12/23/2012 1:42:53 AM] - Alexander Ovechkin has been selected as assistant for Panthers.
489,13,[12/23/2012 1:42:53 AM] - Unknown Player is no longer as assistant for Panthers.
490,13,[12/23/2012 1:42:53 AM] - Ryan Suter has been selected as assistant for Panthers.
491,13,[12/23/2012 1:45:03 AM] - New Record for Team Most Shots (50) in 1 Game for Panthers!
492,18,[12/24/2012 9:03:04 AM] - TRADE : From Devils to Kings : Alex Plante (P).
493,14,[12/24/2012 9:03:04 AM] - TRADE : From Devils to Kings : Alex Plante (P).
494,14,[12/24/2012 9:03:04 AM] - TRADE : From Kings to Devils : Y:2013-RND:4-LAK.
495,18,[12/24/2012 9:03:04 AM] - TRADE : From Kings to Devils : Y:2013-RND:4-LAK.
496,18,[12/24/2012 9:04:12 AM] - Colton Gillies was added to Devils.
497,18,[12/24/2012 9:04:14 AM] - TRADE : From Devils to Ducks : Akim Aliu (P)- Y:2013-RND:6-ANH.
498,1,[12/24/2012 9:04:14 AM] - TRADE : From Devils to Ducks : Akim Aliu (P)- Y:2013-RND:6-ANH.
499,1,[12/24/2012 9:04:14 AM] - TRADE : From Ducks to Devils : Colton Gillies (58).
500,18,[12/24/2012 9:04:14 AM] - TRADE : From Ducks to Devils : Colton Gillies (58).
501,1,[12/24/2012 9:04:34 AM] - Akim Aliu was added to Ducks.
502,14,[12/24/2012 9:05:47 AM] - Alex Plante was added to Kings.
503,14,[12/24/2012 9:08:59 AM] - Dean Arsene was added to Kings.
504,17,[12/27/2012 10:47:25 AM] - Bill Sweatt was added to Predators.
505,17,[12/27/2012 10:47:34 AM] - Zack FitzGerald was added to Predators.
506,24,[12/28/2012 12:42:13 PM] - Penguins show interest in Garnet Exelby from waiver.
507,24,[12/28/2012 12:42:51 PM] - Penguins claimed Garnet Exelby from waiver from Flyers for $100-000.00.
508,24,[12/28/2012 12:42:51 PM] - Garnet Exelby was added to Penguins.
