Name,Position,Country,Rookie,Age,Weight,Height,Contract,Salary,Stats 1,Stats 2,Stats 3,Stats 4,Stats 5,Stats 6,Stats 7,Stats 8,Stats 9,Stats 10,Stats 11,Stats 12,Stats 13,Stats 14
Derek Peltier,4,USA,Y,25,190,71,2,500000,57,40,84,63,70,73,60,40,62,60,64,67,66,50
Derek Smith,4,CAN,N,26,200,72,1,600000,63,40,80,64,60,66,55,40,56,54,60,65,65,45
Derek Whitmore,1,USA,N,26,185,72,0,600000,58,40,85,60,65,64,54,40,54,55,51,62,61,50
Derick Brassard,1,CAN,Y,23,190,73,2,850000,74,47,80,84,70,80,73,71,74,66,57,66,70,52
Derick Martin,4,CAN,N,29,185,72,0,600000,58,40,72,50,65,65,50,40,50,50,50,71,63,20
Deryk Engelland,4,CAN,N,29,200,74,2,700000,73,76,77,57,75,73,52,40,58,55,60,77,79,80
Devin DiDiomete,2,CAN,Y,22,200,72,0,600000,66,82,38,52,75,63,52,40,52,52,50,62,67,5
Dinos Stamoulis,4,USA,N,27,190,72,0,600000,61,40,42,56,70,65,52,40,54,50,50,61,61,30
Dirk Southern,1,CAN,N,27,185,72,0,600000,58,40,70,59,65,63,53,42,52,56,49,65,62,85
Dominic DAmour,4,CAN,N,27,221,75,0,600000,76,40,75,50,85,65,50,40,50,52,50,68,62,45
Doug OBrien,4,CAN,N,27,200,73,0,600000,66,40,76,53,75,65,52,40,54,50,50,67,62,35
Drew Bagnall,4,CAN,N,27,215,75,0,600000,73,61,51,50,82,66,51,40,52,50,52,63,62,35
Drew Fata,4,CAN,N,27,215,73,0,600000,73,55,51,55,82,65,53,40,53,54,58,68,72,45
Drew Paris,4,CAN,N,22,200,76,0,600000,66,40,89,50,75,65,50,40,50,50,50,62,57,55
Dustin Jeffrey,1,CAN,N,23,199,75,0,600000,65,40,80,65,74,66,59,63,60,58,62,63,58,5
Dustin Kohn,4,CAN,N,24,195,73,0,600000,63,40,74,58,72,68,54,40,55,53,56,64,59,65
Dusty Collins,1,USA,N,26,210,75,0,600000,71,40,64,50,80,63,53,42,52,57,49,63,61,25
Dylan Hunter,3,CAN,N,25,190,72,0,600000,61,40,79,61,70,64,55,46,56,53,50,66,61,15
Dylan Reese,4,USA,N,26,205,73,2,550000,68,43,72,57,77,68,56,40,58,52,52,63,61,40
Dylan Yeo,4,CAN,N,24,210,71,0,600000,71,40,75,56,80,65,55,40,56,54,50,63,59,45
Eric Boguniecki,1,USA,N,35,195,68,0,600000,63,40,74,63,72,68,57,43,57,59,51,79,70,45
Eric Castonguay,3,CAN,N,23,192,71,0,600000,62,40,84,60,71,63,55,40,57,52,48,62,59,40
Eric Neilson,3,CAN,N,26,201,73,0,600000,66,85,41,50,75,64,51,40,51,51,51,61,71,55
Eric Regan,4,CAN,Y,22,201,75,0,600000,66,40,77,52,75,66,52,40,53,51,51,60,57,55
Eric Walsky,1,USA,N,26,194,71,0,600000,63,40,84,61,72,63,56,40,58,52,47,62,61,65
Eric Werner,4,USA,N,28,185,70,0,600000,58,40,76,58,65,65,53,40,53,52,50,68,63,25
Ethan Graham,4,CAN,N,28,185,74,0,600000,58,40,76,53,65,65,50,40,51,50,54,67,63,25
Evan Brophey,1,CAN,N,24,205,73,0,600000,68,43,80,60,77,75,68,50,57,58,55,66,60,10
Evan McGrath,1,CAN,N,25,195,72,0,600000,63,40,82,69,72,68,61,49,61,60,55,65,61,50
Felix Schutz,1,GER,Y,23,187,72,0,600000,59,43,74,67,67,66,58,50,59,57,54,61,58,60
Francis Lemieux,1,CAN,N,27,185,72,0,600000,58,40,68,66,65,63,58,40,58,58,56,67,62,70
Francis Lessard,3,CAN,N,31,224,75,0,600000,78,99,39,50,87,64,51,40,51,51,49,71,66,40
Francis Pare,1,CAN,N,23,185,71,0,600000,58,40,85,73,65,66,62,40,61,63,56,63,58,45
Francis Wathier,2,CAN,N,26,198,75,2,650000,65,55,56,68,74,69,57,40,57,57,62,69,73,57
Francois Bouchard,3,CAN,Y,23,188,73,0,600000,60,40,79,67,68,66,69,40,64,62,55,64,59,20
Franklin MacDonald,4,CAN,N,26,198,72,0,600000,65,40,80,53,74,65,52,40,53,50,56,65,61,35
Frazer McLaren,2,CAN,Y,22,225,76,2,515000,73,74,82,61,87,69,61,40,62,60,64,64,69,55
Frederic St. Denis,4,CAN,N,24,190,72,0,600000,61,40,72,59,70,65,54,40,53,55,50,64,59,45
Frederik Cabana,1,CAN,N,24,182,72,0,600000,57,40,74,60,62,63,54,41,55,51,50,65,59,30
Garet Hunt,2,CAN,N,23,190,68,0,600000,61,40,44,50,70,61,50,40,50,50,47,63,58,70
Garett Bembridge,3,CAN,N,29,198,71,0,600000,65,40,84,50,74,63,50,40,50,50,50,71,64,50
Garrett Klotz,2,CAN,Y,22,235,78,0,600000,83,43,51,50,92,63,50,40,50,50,48,57,62,55
Garrett Stafford,4,USA,N,30,195,72,0,600000,63,40,80,67,72,70,60,40,62,57,57,72,66,10
Geoff Paukovich,2,USA,N,25,215,76,0,600000,73,40,62,50,82,61,53,46,52,54,48,62,60,40
Geoff Peters,1,CAN,N,33,200,73,0,600000,66,43,61,51,75,64,51,46,51,52,51,78,73,55
Geoff Waugh,4,CAN,N,27,215,76,0,600000,73,40,72,50,82,66,51,40,52,50,50,62,62,45
Gord Baldwin,4,CAN,N,24,205,77,0,600000,68,40,75,50,77,66,51,40,52,51,56,62,65,60
Graham Mink,3,USA,N,31,220,75,0,600000,50,52,79,68,85,71,60,40,58,59,55,72,69,40
Grant Clitsome,4,CAN,N,26,206,71,3,900000,91,46,77,63,78,74,61,40,63,62,64,66,65,62
Grant Lewis,4,USA,N,26,193,75,0,600000,62,46,62,63,71,77,56,40,59,55,64,62,61,55
Grant McNeill,4,CAN,N,27,220,74,0,600000,76,85,39,50,85,66,52,40,51,55,50,64,72,45
Grant Potulny,1,USA,N,31,204,75,0,600000,68,43,67,63,77,71,59,40,59,59,50,70,66,20
Grant Stevenson,3,CAN,N,29,175,73,0,600000,53,40,74,64,55,63,55,47,55,57,53,67,64,25
Greg Amadio,4,CAN,N,29,225,74,0,600000,78,73,43,50,87,65,52,40,53,52,55,69,74,20
Greg Classen,1,CAN,N,33,190,73,0,600000,61,40,70,61,70,63,55,40,56,55,47,76,69,40
Greg Mauldin,3,USA,N,28,181,70,0,600000,56,40,79,70,61,69,60,40,60,61,55,65,63,55
Greg Rallo,1,USA,N,29,195,72,0,600000,63,40,83,55,72,64,52,47,52,53,51,69,64,20
Greg Stewart,2,CAN,Y,24,197,74,2,600000,63,83,61,62,73,71,55,40,55,55,62,66,71,41
Guillaume Desbiens,3,CAN,N,26,205,74,0,600000,68,64,49,63,77,68,59,40,59,60,53,70,71,40
Guillaume Lefebvre,2,CAN,N,29,195,73,0,600000,63,76,39,55,72,61,53,40,53,52,52,73,64,40
Hans Benson,3,USA,N,27,215,72,0,600000,73,58,39,50,82,61,50,40,50,50,48,65,62,10
Harrison Reed,1,CAN,N,23,175,73,0,600000,53,40,83,58,55,64,52,40,52,53,50,61,58,40
Hugh Jessiman,3,USA,N,27,231,79,0,600000,81,40,57,51,90,68,56,40,55,60,50,66,72,55
Hugo Carpentier,1,CAN,N,23,200,73,0,600000,66,40,80,55,75,64,53,42,53,54,47,63,58,40
Ian McKenzie,3,CAN,N,23,205,74,0,600000,68,40,65,50,77,64,52,40,52,54,48,63,59,50
Igor Gongalsky,2,UKR,N,24,225,72,0,600000,78,40,54,50,87,63,50,41,50,50,46,64,59,50
Ilya Zubov,2,RUS,Y,24,201,71,2,900000,66,40,91,70,75,75,63,47,65,60,54,63,61,35
Ivan Vishnevskiy,4,RUS,Y,22,180,72,2,900000,56,40,86,61,60,74,67,40,61,57,66,62,62,40
J.D. Corbin,2,USA,N,26,185,70,0,600000,58,40,82,55,65,63,51,40,51,51,51,61,61,55
J.D. Watt,3,CAN,N,23,196,74,0,600000,64,73,43,52,73,66,50,40,51,50,50,64,71,55
J.P. Testwuide,4,USA,N,26,210,72,0,600000,71,40,54,50,80,70,50,40,50,50,50,64,61,35
J.T. Wyman,3,USA,Y,24,204,74,3,550000,68,40,81,68,77,68,62,40,58,56,64,60,59,40
Jack Skille,3,USA,Y,23,205,73,3,600000,68,42,75,68,77,71,71,40,61,62,57,72,70,80
Jacob Micflikier,1,CAN,N,26,180,68,0,600000,56,40,78,64,60,63,56,40,58,54,52,64,61,50
Jake Taylor,4,USA,N,27,225,76,0,600000,78,40,52,50,87,67,52,40,53,51,52,65,62,35
Jakub Kindl,4,CZE,N,24,199,74,0,600000,65,46,75,61,74,74,68,40,64,57,50,65,60,70
Jakub Petruzalek,1,CZE,Y,24,176,70,2,500000,56,40,79,76,56,71,69,50,69,62,52,69,65,40
Jakub Voracek,3,CZE,Y,21,205,73,2,900000,61,40,83,78,77,81,74,40,76,71,62,66,62,50
James McEwan,2,CAN,N,23,187,72,0,600000,59,40,39,50,67,63,50,40,50,50,47,61,58,1
James Neal,2,CAN,Y,23,205,75,2,900000,92,51,72,80,77,86,76,42,74,78,64,68,70,50
James Sanford,4,CAN,N,26,200,70,0,600000,66,40,72,52,75,65,52,40,53,51,50,66,61,35
James Sixsmith,1,USA,N,27,160,69,0,600000,50,40,82,64,40,64,54,40,54,55,48,64,62,15
James van Riemsdyk,2,USA,Y,21,205,75,3,875000,53,40,83,79,77,82,71,42,70,70,60,51,51,99
Jamie McBain,4,USA,Y,23,197,74,3,850000,64,40,85,55,73,68,66,40,59,58,50,60,58,70
Jamie McGinn,2,CAN,Y,21,185,72,2,700000,81,40,82,68,65,77,63,50,61,65,67,64,63,75
Jamie Rivers,4,CAN,N,36,190,72,0,600000,61,42,69,62,70,66,56,40,58,53,54,83,71,1
Jamie Tardif,3,CAN,N,26,205,72,0,600000,68,40,74,56,77,68,55,40,55,56,51,67,62,55
Jan Mursak,2,CAN,N,23,167,72,0,600000,50,40,75,61,47,63,52,40,53,52,55,62,58,45
Janne Niskala,4,SWE,N,29,187,72,0,600000,64,40,64,70,67,74,65,40,65,62,50,76,72,25
Jared Nightingale,4,USA,N,28,205,75,0,600000,68,61,45,50,77,65,52,40,52,52,54,65,68,25
Jared Staal,3,CAN,Y,20,198,75,0,600000,65,40,78,75,74,64,68,40,63,59,47,57,55,50
Jarret Lukin,1,CAN,N,27,185,71,0,600000,58,40,84,66,65,61,58,41,63,50,47,68,62,5
Jarrett Konkle,2,CAN,N,28,195,72,0,600000,63,40,84,56,72,63,53,40,54,53,47,63,63,40
Jason Bailey,3,CAN,N,23,210,73,0,600000,71,40,84,50,80,63,50,40,50,50,47,61,58,55
Jason Deitsch,1,CAN,N,31,185,70,0,600000,58,40,71,67,65,68,58,44,59,56,48,70,66,55
Jason Demers,4,CAN,Y,22,195,73,3,725000,64,49,85,74,72,82,70,40,71,64,70,51,51,99
Jason DeSantis,4,USA,N,25,185,72,0,600000,58,40,85,60,65,66,54,40,56,51,50,61,60,40
Jason Fredricks,3,USA,N,23,200,74,0,600000,66,40,76,50,75,63,50,40,50,50,50,58,58,40
Jason Jozsa,4,CAN,N,29,190,73,0,600000,61,40,77,55,70,66,52,40,53,52,57,69,64,20
Jason Krog,1,CAN,N,35,185,72,0,600000,58,40,86,83,65,72,68,55,69,65,58,78,83,95
Jason Lepine,4,CAN,N,26,185,73,0,600000,58,40,49,79,65,65,66,40,75,50,50,61,61,35
Jason Pitton,2,CAN,N,24,215,74,0,600000,73,40,60,50,82,63,51,40,51,51,51,61,64,35
Jason Ryznar,2,USA,N,28,200,75,0,600000,66,40,75,50,75,64,51,40,51,51,53,64,63,65
Jay Harrison,4,CAN,N,28,211,76,3,700000,68,40,60,67,76,74,60,40,65,59,54,74,68,40
Jay Leach,4,USA,N,30,220,76,1,600000,52,48,66,64,85,76,60,40,61,59,62,77,76,20
Jay Rosehill,4,CAN,N,25,210,75,1,1050000,81,95,42,50,80,72,52,47,57,57,59,66,69,75
Jean-Claude Sawyer,4,CAN,N,24,194,75,0,600000,63,40,69,56,72,65,53,40,51,56,50,65,59,45
Jean-Michel Daoust,3,CAN,N,27,154,68,0,600000,50,40,81,71,34,68,57,40,58,57,55,71,63,45
Jean-Philippe Cote,4,CAN,N,29,213,74,0,600000,72,46,59,50,81,65,53,40,54,52,58,72,64,25
Jeff Christian,2,CAN,N,40,210,74,0,600000,71,40,73,50,80,64,53,40,50,58,46,62,62,35
Jeff May,4,CAN,N,24,186,73,0,600000,59,40,70,56,66,65,52,40,52,52,50,63,59,50
Jeff Penner,4,CAN,Y,23,183,71,2,595000,72,40,77,63,63,66,55,40,56,55,56,63,62,45
Jeff Szwez,3,CAN,N,29,210,75,0,600000,71,49,60,53,80,63,54,40,53,56,55,65,74,5
Jeffrey Lee,2,CAN,N,22,209,74,0,600000,70,40,84,50,79,63,50,40,50,50,46,58,57,65
Jeremy Swanson,4,CAN,N,26,208,72,0,600000,70,40,43,50,79,65,50,40,50,50,50,66,61,40
Jeremy Williams,3,CAN,N,26,190,71,3,750000,62,40,87,69,70,82,62,56,62,62,59,63,63,99
Jeremy Yablonski,3,CAN,N,31,235,73,0,600000,83,79,38,50,92,63,50,40,51,50,49,67,76,10
Jerome Samson,3,CAN,Y,23,188,72,3,800000,65,40,85,73,68,73,60,40,59,61,58,64,61,85
Jesse Joensuu,2,FIN,Y,23,207,76,0,600000,70,43,73,73,78,79,73,40,72,68,59,61,60,85
Jesse Schultz,3,CAN,N,28,192,72,0,600000,62,40,76,71,71,68,61,40,61,61,52,71,63,25
Jesse Winchester,1,CAN,Y,27,215,73,0,600000,81,53,75,70,82,73,62,75,65,62,62,62,66,5
Jim Jackson,4,USA,N,31,170,72,0,600000,50,40,72,65,50,66,56,40,57,53,54,73,66,10
Jim McKenzie,3,USA,N,26,210,74,0,600000,71,40,76,50,80,63,51,40,52,51,50,62,61,5
Jim OBrien,1,USA,N,22,200,74,0,600000,66,40,89,53,75,64,52,41,53,51,46,59,57,50
Jim Sharrow,4,USA,N,26,198,74,0,600000,65,40,73,54,74,66,52,40,52,52,52,65,61,45
Jimmy Bonneau,3,CAN,N,26,220,75,0,600000,76,64,44,50,85,64,52,40,53,51,51,65,71,75
Jimmy Kilpatrick,1,CAN,N,26,180,72,0,600000,56,40,84,50,60,63,50,40,50,50,47,62,61,30
Joakim Andersson,1,SWE,Y,22,198,74,0,600000,65,40,49,76,74,64,66,40,71,55,45,59,57,60
Joe Barnes,1,CAN,N,24,212,75,0,600000,72,40,84,50,81,63,50,40,50,50,47,61,59,1
Joe Charlebois,4,USA,N,25,210,73,0,600000,71,40,66,50,80,65,52,40,54,50,50,61,60,45
Joe Finley,4,USA,N,23,235,79,0,600000,83,40,49,55,92,66,50,40,50,50,50,58,58,75
Joe Jensen,2,USA,N,28,180,71,0,600000,56,40,70,65,60,64,57,41,57,57,52,67,63,40
Joe Piskula,4,USA,N,26,214,75,0,600000,73,40,77,50,82,65,52,40,54,50,53,64,61,35
Joe Rullier,4,CAN,N,31,230,75,0,600000,81,40,76,50,90,66,55,40,57,52,50,76,67,15
Joe Vitale,1,USA,N,25,205,72,0,600000,68,40,81,69,77,64,62,41,61,64,47,61,60,1
Joey Mormina,4,CAN,N,28,220,79,0,600000,76,42,69,50,85,65,52,40,53,52,53,67,68,30
Joey Ryan,4,USA,N,22,204,73,0,600000,68,40,66,57,77,68,55,40,56,53,50,63,57,75
Johann Kroll,4,USA,N,27,200,74,0,600000,66,40,79,50,75,65,51,40,52,50,50,65,62,30
John Adams,4,USA,N,28,193,75,0,600000,62,40,77,52,71,66,51,40,52,50,50,66,63,40
John Armstrong,1,CAN,N,23,188,74,0,600000,60,46,68,60,68,64,54,49,55,53,53,61,58,15
John de Gray,4,CAN,N,23,209,76,0,600000,70,43,67,50,79,66,51,40,52,51,50,63,58,65
John Lammers,2,CAN,N,25,185,71,0,600000,58,40,75,64,65,68,57,40,57,58,52,65,60,1
John Mitchell,1,CAN,Y,25,182,73,2,600000,76,43,82,78,62,78,68,80,71,64,71,71,69,50
John Negrin,4,CAN,Y,21,195,74,0,600000,50,40,66,61,72,67,64,40,64,64,50,62,64,65
John Swanson,1,USA,N,25,165,71,0,600000,50,40,84,68,45,63,56,41,57,56,48,61,60,35
John Vigilante,2,USA,N,25,200,73,0,600000,66,40,85,59,75,64,56,40,56,57,50,66,60,25
Jon Booras,1,CAN,N,28,180,71,0,600000,56,40,36,50,60,63,50,40,50,50,48,65,63,60
Jon DiSalvatore,2,USA,N,30,200,73,0,600000,66,40,86,67,75,71,61,40,61,60,49,68,65,85
Jon Gleed,4,CAN,N,27,210,74,0,600000,71,40,72,50,80,65,51,40,52,50,50,64,62,35
Jon Insana,4,USA,N,30,202,73,0,600000,67,40,73,54,76,65,53,40,54,51,51,69,65,15
Jon Kalinski,2,CAN,N,23,180,73,0,600000,56,40,68,63,60,68,56,44,55,58,58,64,58,1
Jon Landry,4,USA,N,26,190,74,0,600000,61,40,72,56,70,65,53,40,53,52,50,61,61,35
Jon Mirasty,2,CAN,N,28,220,70,0,600000,76,85,37,50,85,63,50,40,50,50,53,65,73,55
Jon Rheault,3,USA,Y,24,200,71,0,600000,66,40,79,54,75,68,53,40,53,53,49,60,59,45
Jonas Ahnelov,4,SWE,N,23,205,75,0,600000,68,40,73,55,77,68,66,40,60,56,53,60,58,65
Jonathan Filewich,3,CAN,N,26,205,74,0,600000,68,40,84,55,77,68,54,40,54,54,51,68,61,60
Jonathan Matsumoto,1,CAN,N,24,184,72,0,600000,58,46,70,74,64,68,63,50,62,63,50,61,59,30
Jonathan Paiement,4,CAN,N,26,201,73,0,600000,66,40,72,55,75,65,54,40,55,52,51,68,61,40
Jonathan Sigalet,4,CAN,N,25,198,73,0,600000,65,40,73,65,74,66,59,40,59,60,53,62,60,50
Jonathan Tremblay,3,CAN,N,26,240,75,0,600000,79,43,56,50,95,63,50,40,50,51,50,63,66,50
Jordan Eberle,1,CAN,Y,20,174,71,0,600000,53,40,80,76,54,67,73,41,66,62,46,57,55,1
Jordan Fox,1,USA,N,26,195,70,0,600000,63,40,84,56,72,63,53,41,54,51,47,64,61,75
Jordan Hart,4,USA,N,28,200,74,0,600000,66,40,83,50,75,65,50,40,50,50,50,66,63,25
Jordan Henry,4,CAN,N,25,198,74,0,600000,65,55,57,56,74,65,53,40,54,52,51,63,60,40
Jordan Knackstedt,3,CAN,Y,22,195,74,0,600000,63,40,74,60,72,64,55,40,56,55,50,60,61,55
Jordan LaVallee,2,USA,N,24,211,75,0,600000,71,49,64,59,80,71,60,40,58,60,54,68,67,20
Jordan Morrison,1,CAN,N,24,170,72,0,600000,50,40,61,59,50,63,52,40,53,51,49,64,60,50
Jordan Owens,2,CAN,N,25,180,72,0,600000,56,43,65,68,60,63,58,40,59,57,57,66,65,70
Jori Lehtera,1,FIN,N,23,191,74,0,600000,61,40,84,55,70,66,52,41,53,51,47,59,58,45
Josef Boumedienne,4,SWE,N,32,200,73,0,600000,66,40,58,58,75,65,55,40,59,50,50,71,67,15
Josef Hrabal,4,CZE,N,25,165,72,0,600000,50,40,73,58,45,65,51,40,51,50,51,62,60,45
Josef Melichar,4,CZE,N,31,220,74,0,600000,70,40,65,63,85,72,67,40,71,61,66,74,71,15
Josh Aspenlind,3,CAN,N,25,173,71,0,600000,52,40,55,57,53,63,51,40,51,51,47,64,60,40
Josh Beaulieu,1,CAN,N,24,172,72,0,600000,52,40,66,57,52,63,50,40,50,51,50,63,59,80
Josh Engel,4,USA,N,26,203,75,0,600000,67,40,75,53,76,65,52,40,53,51,50,63,61,35
Josh Godfrey,4,CAN,N,23,210,73,0,600000,71,40,57,59,80,68,57,40,60,52,51,63,58,70
Josh Green,3,CAN,N,33,215,75,0,600000,73,42,62,62,82,64,59,45,59,60,60,77,68,65
Josh Kidd,4,CAN,N,22,220,76,0,600000,76,40,73,50,85,65,53,40,54,51,50,58,57,60
Josh Soares,1,CAN,N,29,195,72,0,600000,63,40,71,63,72,63,57,46,59,53,51,71,64,50
Josh Bailey,1,CAN,Y,21,188,73,2,850000,68,40,86,79,70,84,71,72,71,71,68,64,61,25
Judd Blackwater,1,CAN,N,23,193,72,0,600000,62,40,84,55,71,63,53,43,51,55,48,61,58,30
Juha Uotila,4,FIN,N,25,180,72,0,600000,56,40,79,59,60,65,53,40,55,50,53,60,60,40
Julian Talbot,1,CAN,N,26,178,72,0,600000,55,40,76,72,58,64,60,48,60,61,53,68,61,35
Juraj Simek,3,SVK,N,23,180,72,0,600000,56,40,74,63,60,66,55,40,55,56,53,60,58,70
Justin Abdelkader,2,USA,Y,23,215,73,3,650000,99,49,76,75,82,82,62,72,61,63,64,54,54,99
Justin Azevedo,1,CAN,N,23,183,67,0,600000,57,40,77,73,63,64,70,46,63,60,50,62,59,35
Justin Bowers,1,CAN,N,26,186,74,0,600000,59,40,76,61,66,63,55,41,55,57,48,61,61,45
Justin Falk,4,CAN,Y,22,215,78,0,600000,73,40,76,50,82,68,50,40,51,50,52,61,58,65
Justin Fletcher,4,USA,N,28,180,71,0,600000,56,40,75,66,60,65,57,40,58,55,58,68,63,25
Justin Keller,2,CAN,N,25,182,72,0,600000,57,40,71,70,62,66,60,40,59,61,54,60,60,65
Justin Kinnunen,2,USA,N,29,165,73,0,600000,50,40,66,59,45,63,51,40,52,50,50,66,64,65
Justin Pender,4,CAN,Y,22,210,76,0,600000,71,40,89,73,80,65,66,40,71,55,50,60,57,55
Justin Soryal,2,CAN,N,23,190,74,0,600000,61,61,39,58,70,63,53,40,54,53,51,61,69,45
Justin Taylor,1,CAN,N,28,210,76,0,600000,71,40,74,54,80,63,54,42,54,55,48,66,63,50
Kaspars Daugavins,2,LVA,Y,22,181,71,0,600000,56,40,77,57,61,63,66,40,59,57,50,59,57,25
Keaton Ellerby,4,CAN,N,22,186,76,0,600000,59,40,78,61,66,69,55,40,57,51,52,60,57,85
Keith Johnson,1,CAN,N,26,180,71,0,600000,56,40,67,61,60,63,54,41,54,55,47,63,61,30
Kelly Czuy,1,CAN,N,28,200,74,0,600000,66,40,84,57,75,61,55,40,59,50,49,66,63,35
Kelsey Wilson,2,CAN,N,25,210,73,0,600000,71,64,49,57,80,64,56,40,56,57,53,66,70,25
Kenny Macaulay,4,CAN,N,27,193,71,0,600000,62,40,72,57,71,65,54,40,55,52,52,65,62,30
Kevin Baker,3,CAN,N,31,202,73,0,600000,67,40,84,50,76,61,50,40,50,50,46,73,66,55
Kevin Cormier,1,CAN,N,25,236,75,0,600000,99,40,34,50,93,63,50,40,50,50,45,64,60,50
Kevin Harvey,3,CAN,N,26,196,74,0,600000,64,85,42,56,73,64,53,40,53,54,51,64,61,65
Kevin Montgomery,4,USA,N,23,188,74,0,600000,60,40,81,58,68,65,53,40,54,51,50,61,58,60
Kevin Quick,4,USA,Y,22,175,72,0,600000,51,40,84,66,55,73,60,40,64,61,57,59,58,70
Kevin Schaeffer,4,USA,N,26,200,73,0,600000,66,40,84,50,75,66,51,40,51,50,50,61,60,40
Kip Brennan,2,CAN,N,30,222,76,0,600000,77,48,41,50,86,64,53,40,53,52,50,72,75,50
Kirill Starkov,2,RUS,N,24,195,72,0,600000,63,40,75,59,72,63,55,40,56,55,50,60,59,25
Kirk MacDonald,1,CAN,N,27,210,74,0,600000,71,40,71,50,80,63,52,40,51,55,49,66,62,65
Kris Chucko,3,CAN,N,25,198,74,0,600000,65,43,73,68,74,68,61,40,60,62,53,62,60,60
Kyle Beach,2,CAN,Y,21,210,75,0,600000,71,40,38,78,80,63,60,40,61,60,46,61,56,70
Kyle Chipchura,1,CAN,Y,24,204,74,3,600000,67,69,84,68,76,82,66,73,65,65,73,63,65,99
Kyle Hagel,4,CAN,N,26,205,72,0,600000,68,40,56,50,77,65,50,40,50,50,50,61,61,35
Kyle Rank,3,CAN,N,28,185,73,0,600000,58,40,77,57,65,63,53,40,54,52,53,65,63,25
Kyle Rogers,1,USA,N,25,210,75,0,600000,71,43,67,50,80,63,52,40,52,52,50,62,65,10
Kyle Turris,1,CAN,Y,21,180,73,3,875000,56,40,78,86,60,80,65,64,67,66,54,64,66,1
Kyle Wharton,4,CAN,N,25,192,75,0,600000,62,40,74,56,71,65,52,40,53,52,50,64,60,45
Kyle Wilson,1,CAN,Y,26,200,72,3,600000,66,40,82,68,75,68,61,50,61,61,53,64,61,25
Lane Caffaro,4,CAN,N,27,190,73,0,600000,61,40,59,58,70,65,54,40,55,51,50,62,62,30
Levi Nelson,1,CAN,Y,22,168,72,0,600000,50,40,72,59,48,63,51,47,52,51,53,61,57,1
Logan Couture,1,CAN,Y,21,195,72,0,600000,63,40,54,55,72,64,65,41,50,50,47,62,59,15
Logan Pyett,4,CAN,Y,22,198,71,0,600000,65,40,85,55,74,66,53,40,54,52,54,61,57,60
Logan Stephenson,4,CAN,N,25,197,75,0,600000,64,40,64,53,73,66,52,40,52,51,53,66,60,60
Luca Caputi,2,CAN,N,22,185,75,0,600000,58,40,76,71,65,66,61,40,61,60,52,61,57,15
Luke Beaverson,4,USA,N,26,220,76,0,600000,76,40,61,50,85,65,51,40,51,50,50,61,61,40
Mac Faulkner,1,CAN,N,27,205,73,0,600000,68,40,84,50,77,63,50,40,50,50,46,65,62,40
MacGregor Sharp,2,CAN,N,25,180,73,2,975000,52,40,81,72,60,68,55,68,55,56,62,62,62,20
Marc Cavosie,1,USA,N,29,180,72,0,600000,56,40,82,63,60,64,55,41,56,56,48,68,64,30
Marc-Andre Cliche,1,CAN,N,24,189,73,0,600000,60,40,82,64,69,71,67,44,53,56,53,63,60,50
Marc-Andre Gragnani,4,CAN,Y,24,192,74,3,825000,62,42,82,69,71,77,68,40,65,59,60,64,61,60
Marco Rosa,1,CAN,N,29,190,72,0,600000,61,40,77,67,70,68,59,49,59,59,51,69,64,50
Marco Scandella,4,CAN,Y,21,208,74,0,600000,70,40,67,64,79,65,55,40,56,55,50,58,56,80
Marek Zagrapan,1,SLV,N,24,198,73,0,600000,65,40,78,66,74,68,69,50,64,63,52,63,59,20
Mario Bliznak,1,CZE,N,24,197,72,0,600000,64,40,82,56,73,66,54,48,54,54,51,65,62,70
Mario Kempe,3,SWE,Y,22,180,72,0,600000,56,40,76,64,60,63,56,40,56,58,48,60,57,30
Mark Bomersback,2,CAN,N,28,187,70,0,600000,59,40,78,63,67,63,56,40,54,60,51,65,63,45
Mark Derlago,2,CAN,N,25,197,71,0,600000,64,40,84,61,73,66,56,40,56,57,48,64,60,40
Mark Flood,4,CAN,N,26,190,73,0,600000,61,40,82,62,70,68,56,40,57,54,51,64,61,40
Mark Fraser,4,CAN,Y,24,215,75,3,640000,86,60,87,70,82,82,62,40,60,64,68,53,53,99
Mark Letestu,1,CAN,N,26,195,72,2,685000,69,40,88,73,72,70,61,78,60,62,62,66,63,20
Mark Matheson,4,CAN,N,27,205,74,0,600000,68,40,78,56,77,66,55,40,57,53,53,65,62,30
Mark McCutcheon,1,USA,N,26,190,72,0,600000,61,46,62,58,70,63,54,48,54,53,51,61,61,45
Mark Mitera,4,USA,N,23,213,75,0,600000,72,40,81,67,81,66,56,40,58,52,50,58,58,75
Mark Santorelli,2,CAN,N,22,190,72,0,600000,61,40,81,55,70,63,52,40,53,52,53,61,57,30
Mark Van Guilder,1,USA,N,26,186,73,0,600000,59,40,84,61,66,63,55,41,59,50,46,64,61,65
Mark Wotton,4,CAN,N,37,196,72,0,600000,64,40,78,58,73,66,54,40,55,52,56,84,72,1
Marty Murray,1,CAN,N,36,180,69,0,600000,56,40,90,72,60,75,61,53,63,58,56,74,72,45
Marty Sertich,1,CAN,N,28,165,68,0,600000,50,40,66,73,45,63,60,43,60,61,52,65,63,5
Mason Graddock,1,USA,N,24,170,67,0,600000,50,40,84,64,50,63,55,40,53,60,47,59,59,25
