Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Casey Borer,74,Ducks,USA,24,205,74,4,1,True,False,False,False,False,600000,,0,100,0,0,78,40,74,64,77,78,60,40,58,59,66,60,60,70,10,63,5,1,0,0,0,-1,10,7,8,0,0,0,0,0,0,0,0,0,0,83,0,77,157,18,45,63,4,114,107,133,57,11,0,1,0,5,8,0,0,0,1452,0,0,0,2,1
Mark Recchi,75,Panthers,CAN,42,195,70,3,1,False,False,False,False,False,3250000,,0,100,0,2,71,40,82,76,72,86,73,43,73,72,62,98,96,73,55,72,82,144,13,29,42,3,12,11,40,93,3,0,1,0,65,153,1,6,0,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
Paul Martin,76,Red Wings,USA,29,195,73,4,3,False,False,False,False,False,4850000,,1,100,0,2,63,40,86,78,72,91,77,40,80,70,84,74,71,71,45,73,82,142,10,53,63,11,51,106,71,86,5,0,0,1,0,0,0,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
Cal Clutterbuck,77,Maple Leafs,CAN,22,213,71,2,1,True,False,False,False,False,550000,,0,100,0,2,99,59,75,75,82,84,70,41,66,72,76,59,59,30,55,69,82,125,16,14,30,-1,137,32,162,60,6,0,0,0,36,103,0,0,0,1433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Ryan Stone,78,Ducks,CAN,26,207,74,1,1,True,False,False,False,False,550000,,0,100,0,1,91,80,72,70,78,75,64,47,65,63,67,67,62,30,65,65,18,12,1,0,1,-2,17,2,21,14,0,0,0,0,109,304,0,1,0,214,0,34,97,15,21,36,10,90,9,125,75,6,0,2,0,413,897,1,4,0,668,0,0,0,2,2
Stéphane Veilleux,79,Red Wings,CAN,28,190,72,3,1,False,False,False,False,False,750000,,0,100,0,2,72,48,82,76,70,84,64,42,62,62,74,72,66,53,65,66,62,45,7,5,12,5,29,10,24,42,0,0,0,0,41,92,0,0,0,884,0,15,85,13,14,27,6,6,4,28,37,3,0,0,0,26,48,0,0,0,276,1,0,0,12,5
Fernando Pisani,80,Penguins,CAN,34,205,73,2,1,False,False,False,False,False,2750000,,0,100,0,2,77,40,87,75,77,85,66,52,65,67,78,78,88,61,45,70,57,88,4,7,11,-15,34,14,59,75,0,0,0,0,68,188,0,0,0,960,0,22,120,14,13,27,10,20,11,41,62,5,0,1,0,36,64,0,0,0,370,0,0,0,2,1
Vyacheslav Kozlov,81, ,RUS,37,190,70,2,0,False,False,False,False,False,2250000,,0,100,0,2,50,40,84,89,70,87,73,43,75,70,56,96,90,50,60,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Booth,82,Panthers,USA,26,190,73,2,5,False,False,False,False,False,3250000,,1,100,0,2,86,53,74,87,70,81,75,41,75,76,66,66,63,54,15,70,77,176,22,24,46,-8,145,11,163,89,11,0,3,1,32,103,0,5,0,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Triston Grant,83,Sharks,CAN,27,190,74,2,2,False,False,False,False,False,500000,,0,100,0,0,80,76,43,57,70,70,53,40,54,52,54,69,67,71,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,164,15,21,36,6,182,9,177,99,3,0,0,0,60,141,0,0,0,792,0,0,0,2,2
Cody Bass,84,Bruins,CAN,23,211,72,1,1,True,False,False,False,False,600000,,1,100,0,0,91,58,73,65,80,64,60,57,58,59,61,64,59,41,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,7,15,0,0,0,10,0,0,0,1,1
Jake Dowell,85,Bruins,USA,25,197,72,1,1,True,False,False,False,False,525000,,2,100,0,2,90,47,65,73,73,81,60,58,58,59,67,65,61,44,55,63,11,3,0,1,1,1,8,2,9,5,0,0,0,0,21,48,0,0,0,107,0,24,153,23,21,44,-3,32,17,90,110,13,0,1,2,376,727,0,0,0,453,1,0,0,12,10
Daniel Cleary,86,Oilers,CAN,32,210,72,3,2,False,False,False,False,False,2500000,,2,100,0,2,74,48,87,77,75,86,74,73,72,76,74,81,70,82,55,72,80,173,10,23,33,-4,54,12,78,81,2,0,1,0,36,63,2,3,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
Richard Park,87, ,KOR,33,190,71,2,0,False,False,False,False,False,1250000,,0,100,0,2,55,40,85,91,70,85,70,85,72,65,80,89,71,50,50,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Primeau,88,Thrashers,CAN,33,225,76,2,2,False,False,False,False,False,1250000,,1,100,0,2,69,42,72,70,87,73,63,86,63,60,76,83,70,30,5,66,78,42,2,5,7,-30,18,12,43,35,0,0,0,0,30,58,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Adam Mair,89,Senators,CAN,31,208,73,1,3,False,False,False,False,False,650000,,0,100,0,0,79,67,58,68,79,71,62,68,64,64,66,78,67,63,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,264,31,55,86,35,116,20,139,172,8,0,2,1,480,862,1,1,0,932,1,0,11,2,0
Anton Volchenkov,90,Sabres,RUS,28,226,73,4,1,False,False,False,False,False,3300000,,1,100,0,2,93,41,77,75,88,87,66,40,67,64,96,77,65,55,50,75,72,75,10,31,41,31,207,111,192,68,3,0,1,0,0,0,0,0,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
Derek Meech,91,Oilers,CAN,26,197,71,4,2,False,False,False,False,False,510000,,3,100,0,0,59,48,86,78,73,75,63,40,64,62,67,72,66,38,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,187,24,29,53,-3,39,76,63,74,18,0,1,1,1,4,1,2,0,876,0,0,0,4,2
Jeff Giuliano,92, ,USA,31,205,69,3,0,False,False,False,False,False,500000,,0,100,0,1,76,50,79,59,77,70,57,60,59,55,68,68,63,50,75,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dainius Zubrus,93,Avalanche,LTU,32,225,77,1,2,False,False,False,False,False,2500000,,2,100,0,2,73,40,76,73,87,83,72,81,73,71,68,77,68,70,65,70,80,170,19,25,44,11,51,11,93,96,4,0,3,3,572,1159,0,1,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Chris Drury,94,Capitals,USA,34,190,70,1,3,False,False,False,False,True,7000000,,0,100,0,2,66,42,87,85,70,88,71,88,72,70,83,83,93,86,70,74,83,218,27,59,86,36,27,19,47,197,12,0,4,5,1233,2250,0,4,0,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
Andrew Peters,95,Panthers,CAN,30,247,76,2,1,False,False,False,False,False,500000,,0,100,0,0,70,99,73,64,98,77,60,40,61,59,62,69,75,45,30,64,62,11,1,1,2,-3,29,1,17,9,0,0,0,0,21,53,0,0,0,287,0,7,23,5,3,8,3,8,0,8,10,0,0,2,0,16,39,0,1,0,141,1,0,0,2,1
Daniel Brière,96,Islanders,CAN,33,179,70,3,4,False,False,False,False,False,6875500,,0,100,0,2,51,40,66,94,59,85,83,77,76,86,63,85,91,98,45,75,82,262,34,43,77,15,27,11,45,122,15,0,6,5,103,203,2,7,2,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0
Derek Roy,97,Sabres,CAN,27,188,69,1,2,False,False,False,False,False,4500000,,2,100,0,2,57,40,76,93,68,85,80,87,83,77,75,72,88,62,55,75,74,231,23,47,70,18,32,17,85,179,6,0,3,2,845,1581,1,1,0,1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Dave Scatchard,98,Hurricanes,CAN,34,210,75,1,1,False,False,False,False,False,550000,,1,100,0,2,71,62,69,68,82,84,64,83,62,66,73,74,79,90,30,67,80,47,7,6,13,-4,52,7,61,40,2,0,2,1,165,297,0,0,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Marian Gaborik,99,Sabres,SVK,28,199,73,3,1,False,False,False,False,False,7000000,RightFootinjury,2,92,0,1,62,41,81,99,74,86,90,41,86,94,66,80,79,59,45,79,80,292,37,44,81,30,26,11,49,130,15,0,4,2,40,130,1,7,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Henrik Tallinder,100,Sabres,SWE,31,214,75,4,3,False,False,False,False,True,3300000,,2,100,0,2,61,40,83,68,82,84,67,40,70,64,83,73,68,60,1,69,64,44,4,24,28,0,50,84,40,56,2,1,0,0,0,0,0,0,0,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Dan Paille,101,Penguins,CAN,26,197,72,2,1,False,False,False,False,False,1050000,,1,100,0,2,72,40,87,73,73,78,66,42,65,67,74,73,62,63,35,66,77,87,10,10,20,-16,22,10,35,51,0,0,1,0,20,57,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21
Sidney Crosby,102,Sabres,CAN,22,200,71,1,2,False,False,False,False,False,8700000,,1,100,0,2,62,44,70,98,75,92,97,93,92,99,67,67,89,70,55,82,81,319,37,56,93,38,63,9,111,180,12,0,5,2,1122,1915,1,6,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
Jochen Hecht,103,Blue Jackets,DEU,33,191,73,2,3,False,False,False,False,False,3100000,,0,100,0,2,58,45,82,80,70,85,72,65,71,73,79,96,78,45,90,72,82,180,16,32,48,-2,62,35,63,122,4,0,4,1,105,231,2,6,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
Marc-Andre Bergeron,104,Blues,CAN,30,198,69,4,2,False,False,False,False,False,1800000,,0,100,0,2,63,40,85,78,74,79,77,40,77,76,61,76,72,99,50,70,82,95,11,28,39,-4,32,49,51,64,8,0,0,0,0,2,0,1,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
Daniel Carcillo,105,Coyotes,CAN,25,205,72,2,1,False,False,False,False,False,800000,,0,100,0,2,90,99,68,71,77,79,66,41,65,67,63,66,71,41,50,67,75,100,11,14,25,-18,126,6,112,49,0,0,1,0,15,48,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
Jay McKee,106,Avalanche,CAN,33,203,76,4,1,False,False,False,False,False,4000000,,4,100,0,2,68,53,83,67,76,78,65,40,66,60,83,80,72,23,50,69,74,40,2,9,11,-7,34,78,30,57,0,0,0,0,0,0,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
Mike Weber,107,Sabres,CAN,23,199,74,4,4,False,False,False,False,False,770000,,2,100,0,0,70,53,52,64,74,74,64,40,60,58,62,65,61,36,75,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,58,5,16,21,4,61,40,62,26,4,0,0,0,0,0,0,0,0,647,0,0,0,13,1
Chris Pronger,108,Flames,CAN,36,214,78,4,3,False,False,False,False,False,9250000,,0,100,0,2,76,46,68,80,82,99,85,40,88,73,95,93,99,81,10,82,82,197,21,48,69,-2,131,123,179,125,17,0,2,2,0,0,2,9,0,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
Mike Mottau,109,Sabres,USA,32,190,72,4,1,False,False,False,False,False,500000,,1,100,0,2,67,45,81,72,70,85,66,40,68,63,81,78,81,67,40,70,76,68,8,24,32,25,55,85,74,42,4,0,1,1,0,0,0,0,0,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
Cody McLeod,110,Sabres,CAN,26,210,74,2,2,False,False,False,False,False,850000,,0,100,0,2,96,85,72,71,80,75,66,40,67,63,71,68,71,70,50,67,82,75,4,16,20,4,75,9,95,42,0,0,0,0,21,55,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2
Steve Sullivan,111,Flames,CAN,36,173,69,2,1,False,False,False,False,False,3200000,,0,100,0,2,50,40,82,83,53,82,76,41,77,69,63,79,85,86,50,69,82,143,13,24,37,8,10,1,19,69,2,0,2,2,20,85,1,3,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Drew Stafford,112,Rangers,USA,25,202,74,2,2,False,False,False,False,False,2100000,,1,100,0,2,66,45,82,79,76,83,72,68,72,71,63,67,64,86,1,68,73,145,15,26,41,8,27,5,63,72,3,0,0,0,44,79,0,1,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
Mark Mancari,113,Sabres,CAN,25,225,76,3,4,False,False,False,False,False,750000,,1,100,0,0,74,42,76,69,87,75,65,40,66,65,62,48,48,58,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,222,24,35,59,-9,30,13,58,111,14,0,5,0,168,413,0,2,0,909,1,0,2,5,0
Tyler Kennedy,114,Predators,CAN,23,183,71,3,1,False,False,False,False,False,800000,,1,100,0,2,74,48,86,80,63,80,70,66,67,70,70,64,60,61,1,66,78,120,11,14,25,13,37,10,44,70,1,0,2,0,32,73,0,1,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Clarke MacArthur,115,Devils,CAN,25,191,71,2,1,False,False,False,False,False,2000000,,3,100,0,2,76,45,75,81,70,84,76,48,76,75,63,71,70,26,1,70,72,134,11,26,37,-14,44,11,95,60,2,0,2,0,27,85,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
Antti Pihlstrom,116, ,FIN,26,190,71,3,0,True,False,False,False,False,750000,,0,100,0,0,88,40,81,71,70,75,62,40,63,62,63,62,58,50,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Pominville,117,Sabres,CAN,28,186,72,3,1,False,False,False,False,False,3000000,,1,100,0,2,56,40,87,90,66,88,78,48,80,76,75,73,77,70,30,73,80,206,33,34,67,26,22,11,45,127,8,1,6,0,69,178,0,2,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Paul Gaustad,118,Sabres,USA,28,225,77,1,4,False,False,False,False,False,1500000,,1,100,0,2,86,69,69,73,87,79,68,94,66,70,74,70,68,65,45,69,81,108,11,15,26,4,131,21,117,157,0,0,2,2,904,1550,0,0,0,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
Thomas Vanek,119,Sabres,AUT,26,208,74,2,5,False,False,False,False,False,5750000,,0,100,0,2,56,40,77,85,79,85,81,40,75,85,62,71,74,70,5,72,82,257,25,44,69,23,39,6,64,72,7,0,9,2,39,108,0,5,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Pascal Pelletier,120, ,CAN,27,190,72,2,0,False,False,False,False,False,550000,,0,100,0,0,61,40,87,72,70,75,62,41,60,64,52,68,61,50,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Minard,121,Wild,CAN,29,190,73,2,3,False,False,False,False,False,750000,,0,100,0,1,78,40,75,68,70,73,62,40,62,62,54,70,64,30,60,62,41,14,1,2,3,-14,22,0,24,10,0,0,0,0,4,12,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0
Mathieu Roy,122,Blues,CAN,27,210,74,4,2,False,False,False,False,False,500000,BrokenBone(LeftLeg)injury,4,93,0,0,75,52,78,63,73,75,65,60,67,58,70,61,64,30,45,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,1,20,21,10,31,38,62,26,1,0,0,0,0,0,0,0,0,551,0,0,0,8,2
Chris Thorburn,123,Sabres,CAN,27,225,75,3,1,False,False,False,False,False,850000,,0,100,0,2,79,73,75,71,88,83,63,42,67,65,76,70,73,70,5,68,82,54,3,6,9,1,46,5,25,26,0,0,1,0,12,41,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Ryan Smyth,124, ,CAN,34,190,73,2,3,False,False,False,False,False,8000000,,0,100,0,0,59,40,76,84,70,91,77,78,77,76,69,92,94,50,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Ryan,125,Maple Leafs,USA,30,188,73,1,1,False,False,False,False,False,500000,,0,100,0,0,56,40,77,67,68,71,62,44,62,62,57,66,64,30,25,60,3,3,0,0,0,-2,0,0,0,2,0,0,0,0,14,48,0,0,0,41,0,35,148,24,30,54,1,10,11,26,88,14,0,1,1,322,777,2,3,0,564,1,0,0,1,1
Michael Ryder,126,Panthers,CAN,30,186,72,3,1,False,False,False,False,True,2650000,,0,100,0,2,76,40,83,83,66,78,71,41,69,73,65,74,67,75,65,69,82,163,18,32,50,13,31,9,40,80,4,0,1,0,31,92,1,4,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
Jeff Halpern,127,Ducks,USA,34,203,72,3,1,False,False,False,False,False,4500000,,0,100,0,2,54,41,78,73,76,80,65,85,64,66,81,77,84,69,72,68,88,127,12,12,24,9,10,20,15,136,0,0,1,2,412,732,0,0,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Christoph Schubert,128, ,DEU,28,230,75,4,0,False,False,False,False,False,2000000,,0,100,0,0,98,48,67,73,90,78,60,40,64,61,74,84,65,50,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Carle,129,Lightning,USA,26,205,72,4,2,False,False,False,False,False,2300000,,0,100,0,2,56,40,89,71,77,88,74,40,77,67,74,69,69,70,20,69,82,82,12,32,44,10,12,95,37,64,7,0,1,2,0,0,0,2,0,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0
Jason Chimera,130,Capitals,CAN,31,216,74,2,2,False,False,False,False,False,1400000,,1,100,0,2,71,58,72,79,83,79,70,65,70,69,74,75,70,79,50,70,80,181,17,17,34,-4,68,10,88,83,4,0,3,2,33,77,0,0,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
Jason Spezza,131,Rangers,CAN,27,215,75,1,2,False,False,False,False,False,8250000,,0,100,0,2,53,43,83,85,82,92,84,87,86,81,61,79,80,83,40,76,82,242,30,46,76,4,25,5,43,153,11,0,3,2,923,1589,2,8,0,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
Sean ODonnell,132,Canucks,CAN,38,230,74,4,1,False,False,False,False,False,4000000,,1,100,0,2,73,57,74,62,90,85,64,40,65,63,81,91,87,71,35,72,82,51,5,20,25,5,137,97,86,50,3,0,1,0,0,0,0,0,0,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
Eric Belanger,133,Blues,CAN,33,187,71,1,3,False,False,False,False,False,2400000,SeveredRightWristTendoninjury,1,70,0,1,57,40,81,80,67,84,71,92,73,69,76,79,76,90,70,70,81,144,14,19,33,-3,17,18,17,154,0,0,2,1,738,1235,1,1,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Jeff Cowan,134, ,CAN,34,205,74,2,0,False,False,False,False,False,675000,,0,100,0,0,68,79,62,53,77,64,55,40,55,55,59,78,83,50,69,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Smyth,135,Predators,CAN,34,190,73,2,3,False,False,False,False,False,8000000,,1,100,0,2,62,40,78,89,70,91,79,78,77,80,71,90,92,71,73,76,78,251,30,39,69,6,42,29,90,132,12,2,2,0,170,298,2,7,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0
Nate Prosser,136,Wild,USA,25,195,72,4,3,True,False,False,False,False,800000,,1,100,0,0,64,68,52,62,60,63,59,45,56,52,61,58,55,45,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,315,31,39,70,-4,115,113,159,108,28,0,1,1,8,22,0,1,0,1350,1,0,0,1,1
Andreas Lilja,137,Blue Jackets,SWE,35,220,75,4,2,False,False,False,False,False,1800000,,3,100,0,2,84,50,72,66,85,81,65,40,66,63,80,82,71,30,25,70,73,60,7,13,20,-11,153,85,167,66,5,0,0,0,1,1,0,0,0,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12
Sam Gagner,138,Senators,CAN,20,191,71,1,1,False,False,False,False,False,850000,,1,100,0,2,52,44,84,86,70,87,75,74,76,72,62,61,64,57,51,69,79,140,17,27,44,11,28,9,36,138,1,0,3,3,470,1010,0,3,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
Jim Slater,139,Flames,USA,28,200,72,1,1,False,False,False,False,False,750000,,2,100,0,2,83,63,73,71,75,73,66,89,64,68,75,69,69,73,1,67,76,70,6,15,21,1,54,15,51,122,0,0,0,1,650,1184,1,1,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4
Mark Eaton,140,Flames,USA,33,204,74,4,2,False,False,False,False,False,2200000,,1,100,0,2,52,40,85,72,77,83,66,40,67,64,84,75,73,76,45,69,74,39,7,5,12,-2,24,88,27,69,0,0,0,4,0,0,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Maxim Afinogenov,141, ,RUS,31,191,72,3,0,False,False,False,False,False,4750000,,0,100,0,2,51,41,76,88,70,85,76,40,77,75,54,89,70,50,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fredrik Sjostrom,142,Flames,SWE,27,218,73,2,1,False,False,False,False,False,1200000,,1,100,0,2,74,40,83,80,84,79,64,40,65,62,75,73,64,69,15,67,66,28,5,3,8,-4,8,7,17,16,0,0,0,0,39,96,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
Marek Malik,143, ,CZE,35,235,78,4,0,False,False,False,False,False,950000,,0,100,0,1,53,40,72,69,92,75,60,40,65,59,70,73,76,50,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cory Sarich,144,Flames,CAN,32,207,76,4,2,False,False,False,False,False,2100000,,3,100,0,2,91,60,68,66,78,78,65,40,67,63,80,79,75,52,20,70,61,24,2,14,16,-3,154,46,152,31,1,0,1,1,0,0,0,0,0,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Ruslan Salei,145,Oilers,BLR,35,212,73,4,2,False,False,False,False,False,2000000,,1,100,0,2,79,41,75,70,81,81,71,40,72,65,74,86,71,82,55,71,81,69,6,15,21,6,126,67,98,40,5,0,2,0,0,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
Anssi Salmela,146,Senators,FIN,26,200,73,4,1,True,False,False,False,False,1350000,,1,100,0,2,73,40,83,68,75,78,66,40,68,66,67,74,76,34,65,67,51,6,0,3,3,7,17,12,29,14,0,0,0,0,0,1,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0
Mathieu Schneider,147,Red Wings,USA,41,195,71,4,1,False,False,False,False,True,625000,,0,100,0,2,64,40,75,76,72,73,71,40,71,68,68,99,94,48,1,70,51,47,5,16,21,-2,26,25,43,19,2,0,1,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bill Thomas,148,Kings,USA,27,185,73,3,2,False,False,False,False,False,600000,,1,100,0,0,61,40,77,65,65,64,57,62,57,58,63,61,62,40,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,256,36,24,60,0,38,40,51,150,17,0,4,1,51,104,1,1,0,1106,0,0,4,1,0
Corey Elkins,149,Penguins,USA,26,216,75,1,2,False,False,False,False,False,700000,,1,100,0,0,62,40,79,71,65,70,60,55,58,60,62,60,52,57,50,59,1,7,0,0,0,0,0,0,0,4,0,0,0,0,19,34,0,0,0,19,0,67,178,23,41,64,5,10,19,48,160,14,0,1,2,695,1461,0,1,0,995,0,0,1,4,0
